State,City,Airport,Code,Year,Freight tons,Mail tons,Passengers,Latitude,Longitude
Louisiana,Baton Rouge,Baton Rouge Metropolitan/Ryan Field,BTR,1990,1050460,3250234,422031,30.53166667,-91.15055556
Louisiana,Lafayette,Lafayette Regional,LFT,1990,438773,7500,49126,30.20472222,-91.9875
Louisiana,New Orleans,Louis Armstrong New Orleans International,MSY,1990,24243675,12278136,3394881,29.99111111,-90.25138889
Louisiana,Monroe,Monroe Regional,MLU,1990,236132,210931,72692,32.51111111,-92.03888889
Louisiana,Shreveport,Shreveport Regional,SHV,1990,1386486,3237451,256932,32.44694444,-93.82555556
Louisiana,Monroe,Monroe Regional,MLU,1991,127,101,78137,32.51111111,-92.03888889
Louisiana,New Orleans,Louis Armstrong New Orleans International,MSY,1991,15770,5221,3162920,29.99111111,-90.25138889
Louisiana,Shreveport,Barksdale AFB,BAD,1991,7,0,754,32.50166667,-93.6625
Louisiana,Alexandria,England AFB,AEX,1991,0,0,4593,31.32416667,-92.54694444
Louisiana,Shreveport,Shreveport Regional,SHV,1991,6586,1419,208795,32.44694444,-93.82555556
Louisiana,Lafayette,Lafayette Regional,LFT,1991,216,5,47713,30.20472222,-91.9875
Louisiana,Baton Rouge,Baton Rouge Metropolitan/Ryan Field,BTR,1991,478,1789,406918,30.53166667,-91.15055556
Louisiana,New Iberia,Acadiana Reg,ARA,1991,15,0,0,30.03777778,-91.88388889
Louisiana,Lake Charles,Chennault Industrial Airpark,WQM,1991,0,0,148,30.2125,-93.14333333
Louisiana,Lake Charles,Lake Charles Regional,LCH,1991,0,0,297,30.13111111,-93.22555556
Louisiana,New Orleans,New Orleans NAS,NBG,1991,0,0,285,29.825,-90.035
Louisiana,New Orleans,Lakefront,NEW,1992,0,0,389,30.03944444,-90.02666667
Louisiana,Monroe,Monroe Regional,MLU,1992,158,121,88120,32.51111111,-92.03888889
Louisiana,New Orleans,Louis Armstrong New Orleans International,MSY,1992,16011,6613,3252133,29.99111111,-90.25138889
Louisiana,Shreveport,Barksdale AFB,BAD,1992,12,0,2673,32.50166667,-93.6625
Louisiana,Alexandria,England AFB,AEX,1992,0,0,3576,31.32416667,-92.54694444
Louisiana,Shreveport,Shreveport Regional,SHV,1992,7057,1603,225874,32.44694444,-93.82555556
Louisiana,Alexandria,Esler Regional,ESF,1992,2,0,492,31.39527778,-92.29722222
Louisiana,Lafayette,Lafayette Regional,LFT,1992,274,4,39987,30.20472222,-91.9875
Louisiana,Baton Rouge,Baton Rouge Metropolitan/Ryan Field,BTR,1992,436,1983,424049,30.53166667,-91.15055556
Louisiana,Lake Charles,Lake Charles Regional,LCH,1992,14,0,1371,30.13111111,-93.22555556
Louisiana,New Orleans,New Orleans NAS,NBG,1992,0,0,83,29.825,-90.035
Louisiana,New Orleans,Lakefront,NEW,1993,0,0,66,30.03944444,-90.02666667
Louisiana,Monroe,Monroe Regional,MLU,1993,173,111,102378,32.51111111,-92.03888889
Louisiana,Houma,Houma Terrebonne,HUM,1993,1,0,0,29.56694444,-90.66083333
Louisiana,New Orleans,Louis Armstrong New Orleans International,MSY,1993,20558,7138,3281874,29.99111111,-90.25138889
Louisiana,Shreveport,Barksdale AFB,BAD,1993,21,0,1557,32.50166667,-93.6625
Louisiana,Alexandria,England AFB,AEX,1993,0,0,9891,31.32416667,-92.54694444
Louisiana,Shreveport,Shreveport Regional,SHV,1993,7802,1556,230630,32.44694444,-93.82555556
Louisiana,Alexandria,Esler Regional,ESF,1993,8,0,23898,31.39527778,-92.29722222
Louisiana,Lafayette,Lafayette Regional,LFT,1993,126,11,77047,30.20472222,-91.9875
Louisiana,Baton Rouge,Baton Rouge Metropolitan/Ryan Field,BTR,1993,503,2177,354648,30.53166667,-91.15055556
Louisiana,New Iberia,Acadiana Reg,ARA,1993,0,0,0,30.03777778,-91.88388889
Louisiana,Lake Charles,Lake Charles Regional,LCH,1993,30,4,31702,30.13111111,-93.22555556
Louisiana,New Orleans,New Orleans NAS,NBG,1993,0,0,140,29.825,-90.035
Louisiana,New Orleans,Lakefront,NEW,1994,0,0,530,30.03944444,-90.02666667
Louisiana,Monroe,Monroe Regional,MLU,1994,173,79,87173,32.51111111,-92.03888889
Louisiana,New Orleans,Louis Armstrong New Orleans International,MSY,1994,21592,6927,3916193,29.99111111,-90.25138889
Louisiana,Shreveport,Barksdale AFB,BAD,1994,0,0,428,32.50166667,-93.6625
Louisiana,Alexandria,England AFB,AEX,1994,0,0,14596,31.32416667,-92.54694444
Louisiana,Shreveport,Shreveport Regional,SHV,1994,8575,1473,234680,32.44694444,-93.82555556
Louisiana,Alexandria,Esler Regional,ESF,1994,8,0,40108,31.39527778,-92.29722222
Louisiana,Lafayette,Lafayette Regional,LFT,1994,232,8,68103,30.20472222,-91.9875
Louisiana,Baton Rouge,Baton Rouge Metropolitan/Ryan Field,BTR,1994,370,2234,299800,30.53166667,-91.15055556
Louisiana,New Iberia,Acadiana Reg,ARA,1994,0,0,0,30.03777778,-91.88388889
Louisiana,Fort Polk,Polk AAF,POE,1994,0,0,47,31.04583333,-93.19222222
Louisiana,Lake Charles,Lake Charles Regional,LCH,1994,16,1,8322,30.13111111,-93.22555556
Louisiana,New Orleans,New Orleans NAS,NBG,1994,0,0,96,29.825,-90.035
Louisiana,New Orleans,Lakefront,NEW,1995,0,0,2469,30.03944444,-90.02666667
Louisiana,Monroe,Monroe Regional,MLU,1995,288,57,98373,32.51111111,-92.03888889
Louisiana,New Orleans,Louis Armstrong New Orleans International,MSY,1995,18262,8595,3984904,29.99111111,-90.25138889
Louisiana,Shreveport,Barksdale AFB,BAD,1995,64,0,493,32.50166667,-93.6625
Louisiana,Alexandria,England AFB,AEX,1995,0,0,17302,31.32416667,-92.54694444
Louisiana,Shreveport,Shreveport Regional,SHV,1995,9331,1616,283708,32.44694444,-93.82555556
Louisiana,Alexandria,Esler Regional,ESF,1995,42,0,31113,31.39527778,-92.29722222
Louisiana,Lafayette,Lafayette Regional,LFT,1995,473,0,73655,30.20472222,-91.9875
Louisiana,Baton Rouge,Baton Rouge Metropolitan/Ryan Field,BTR,1995,363,2126,370432,30.53166667,-91.15055556
Louisiana,Lake Charles,Lake Charles Regional,LCH,1995,28,0,28210,30.13111111,-93.22555556
Louisiana,New Orleans,New Orleans NAS,NBG,1995,0,0,334,29.825,-90.035
Louisiana,New Orleans,Lakefront,NEW,1996,3,0,2019,30.03944444,-90.02666667
Louisiana,Lake Providence,Byerley,FVI,1996,1,0,0,32.82583333,-91.18777778
Louisiana,Monroe,Monroe Regional,MLU,1996,217,61,103326,32.51111111,-92.03888889
Louisiana,New Orleans,Louis Armstrong New Orleans International,MSY,1996,17938,11182,4180306,29.99111111,-90.25138889
Louisiana,Shreveport,Barksdale AFB,BAD,1996,61,0,548,32.50166667,-93.6625
Louisiana,Alexandria,England AFB,AEX,1996,6,0,34864,31.32416667,-92.54694444
Louisiana,Shreveport,Shreveport Regional,SHV,1996,10114,1608,274289,32.44694444,-93.82555556
Louisiana,Alexandria,Esler Regional,ESF,1996,31,0,21495,31.39527778,-92.29722222
Louisiana,Lafayette,Lafayette Regional,LFT,1996,410,0,91391,30.20472222,-91.9875
Louisiana,Baton Rouge,Baton Rouge Metropolitan/Ryan Field,BTR,1996,354,1291,383108,30.53166667,-91.15055556
Louisiana,New Iberia,Acadiana Reg,ARA,1996,0,0,0,30.03777778,-91.88388889
Louisiana,Lake Charles,Lake Charles Regional,LCH,1996,19,0,32637,30.13111111,-93.22555556
Louisiana,New Orleans,New Orleans NAS,NBG,1996,0,0,159,29.825,-90.035
Louisiana,New Orleans,Lakefront,NEW,1997,0,0,403,30.03944444,-90.02666667
Louisiana,Monroe,Monroe Regional,MLU,1997,161,64,102916,32.51111111,-92.03888889
Louisiana,New Orleans,Louis Armstrong New Orleans International,MSY,1997,23390,10740,4112173,29.99111111,-90.25138889
Louisiana,Shreveport,Barksdale AFB,BAD,1997,0,0,513,32.50166667,-93.6625
Louisiana,Alexandria,England AFB,AEX,1997,56,0,65205,31.32416667,-92.54694444
Louisiana,Shreveport,Shreveport Regional,SHV,1997,12766,1544,281300,32.44694444,-93.82555556
Louisiana,Lafayette,Lafayette Regional,LFT,1997,3294,0,121017,30.20472222,-91.9875
Louisiana,Baton Rouge,Baton Rouge Metropolitan/Ryan Field,BTR,1997,325,907,410552,30.53166667,-91.15055556
Louisiana,Lake Charles,Lake Charles Regional,LCH,1997,23,10,41443,30.13111111,-93.22555556
Louisiana,New Orleans,New Orleans NAS,NBG,1997,0,0,0,29.825,-90.035
Louisiana,New Orleans,Lakefront,NEW,1998,0,0,44,30.03944444,-90.02666667
