State,City,Airport,Code,Year,Freight tons,Mail tons,Passengers,Latitude,Longitude
Indiana,Evansville,Evansville Regional,EVV,1990,160229,850581,92731,38.03666667,-87.5325
Indiana,Fort Wayne,Fort Wayne Municipal,FWA,1990,1623262,1324062,242344,40.97833333,-85.18805556
Indiana,Terre Haute,Hulman Field,HUF,1990,0,0,116,39.45444444,-87.3075
Indiana,Indianapolis,Indianapolis International,IND,1990,9706562,18434190,2570617,39.72555556,-86.28388889
Indiana,South Bend,Michiana Regional,SBN,1990,247774,425629,224410,41.70444444,-86.3125
Indiana,Fort Wayne,Fort Wayne Municipal,FWA,1991,48428,1279,206086,40.97833333,-85.18805556
Indiana,Bloomington,Monroe County,BMG,1991,0,0,107,39.14,-86.61472222
Indiana,Indianapolis,Indianapolis International,IND,1991,109603,8773,2613015,39.72555556,-86.28388889
Indiana,Peru,Grissom ARB,GUS,1991,0,0,207,40.64805556,-86.15222222
Indiana,South Bend,Michiana Regional,SBN,1991,1648,724,246447,41.70444444,-86.3125
Indiana,Lafayette,Purdue University,LAF,1991,0,1,4751,40.41194444,-86.93361111
Indiana,Gary,Gary/Chicago International,GYY,1991,10,0,0,41.61805556,-87.41555556
Indiana,Muncie/Anderson/Newcastle,Delaware Co/Johnson Field,MIE,1991,0,0,333,40.23972222,-85.39444444
Indiana,Evansville,Evansville Regional,EVV,1991,87,396,102471,38.03666667,-87.5325
Indiana,Terre Haute,Hulman Field,HUF,1991,0,0,2214,39.45444444,-87.3075
Indiana,Anderson,Anderson Municipal-Darlington Field,AID,1992,0,0,0,40.10861111,-85.61305556
Indiana,Fort Wayne,Fort Wayne Municipal,FWA,1992,1369,1359,246663,40.97833333,-85.18805556
Indiana,Bloomington,Monroe County,BMG,1992,0,0,280,39.14,-86.61472222
Indiana,Indianapolis,Indianapolis International,IND,1992,152413,10584,2835446,39.72555556,-86.28388889
Indiana,Peru,Grissom ARB,GUS,1992,0,0,85,40.64805556,-86.15222222
Indiana,South Bend,Michiana Regional,SBN,1992,1958,1271,359880,41.70444444,-86.3125
Indiana,Lafayette,Purdue University,LAF,1992,0,1,9675,40.41194444,-86.93361111
Indiana,Gary,Gary/Chicago International,GYY,1992,10,0,283,41.61805556,-87.41555556
Indiana,Muncie/Anderson/Newcastle,Delaware Co/Johnson Field,MIE,1992,0,0,354,40.23972222,-85.39444444
Indiana,Evansville,Evansville Regional,EVV,1992,80,543,118711,38.03666667,-87.5325
Indiana,Elkhart,Elkhart Municipal,EKI,1992,0,0,0,41.72222222,-85.99222222
Indiana,Terre Haute,Hulman Field,HUF,1992,0,0,5367,39.45444444,-87.3075
Indiana,Anderson,Anderson Municipal-Darlington Field,AID,1993,6,0,0,40.10861111,-85.61305556
Indiana,Fort Wayne,Fort Wayne Municipal,FWA,1993,1779,1268,210797,40.97833333,-85.18805556
Indiana,Bloomington,Monroe County,BMG,1993,0,0,236,39.14,-86.61472222
Indiana,Indianapolis,Indianapolis International,IND,1993,205006,12967,2712888,39.72555556,-86.28388889
Indiana,Marion,Marion Municipal,MZZ,1993,2,0,0,40.49083333,-85.67944444
Indiana,South Bend,Michiana Regional,SBN,1993,2538,973,283160,41.70444444,-86.3125
Indiana,Lafayette,Purdue University,LAF,1993,0,2,8026,40.41194444,-86.93361111
Indiana,Gary,Gary/Chicago International,GYY,1993,79,0,1409,41.61805556,-87.41555556
Indiana,Muncie/Anderson/Newcastle,Delaware Co/Johnson Field,MIE,1993,0,0,179,40.23972222,-85.39444444
Indiana,Evansville,Evansville Regional,EVV,1993,120,536,133608,38.03666667,-87.5325
Indiana,Kokomo/Logansport/Peru,Kokomo Municipal,OKK,1993,11,0,0,40.52972222,-86.05805556
Indiana,Terre Haute,Hulman Field,HUF,1993,655,1,653,39.45444444,-87.3075
Indiana,Anderson,Anderson Municipal-Darlington Field,AID,1994,48,0,0,40.10861111,-85.61305556
Indiana,Fort Wayne,Fort Wayne Municipal,FWA,1994,1891,835,261901,40.97833333,-85.18805556
Indiana,Bloomington,Monroe County,BMG,1994,2,0,538,39.14,-86.61472222
Indiana,Indianapolis,Indianapolis International,IND,1994,210151,16973,2864415,39.72555556,-86.28388889
Indiana,Peru,Grissom ARB,GUS,1994,0,0,132,40.64805556,-86.15222222
Indiana,South Bend,Michiana Regional,SBN,1994,6011,906,378231,41.70444444,-86.3125
Indiana,Lafayette,Purdue University,LAF,1994,0,2,6257,40.41194444,-86.93361111
Indiana,Gary,Gary/Chicago International,GYY,1994,62,0,1225,41.61805556,-87.41555556
Indiana,Muncie/Anderson/Newcastle,Delaware Co/Johnson Field,MIE,1994,0,0,0,40.23972222,-85.39444444
Indiana,Evansville,Evansville Regional,EVV,1994,138,514,130724,38.03666667,-87.5325
Indiana,Terre Haute,Hulman Field,HUF,1994,14307,0,1522,39.45444444,-87.3075
Indiana,Anderson,Anderson Municipal-Darlington Field,AID,1995,24,0,0,40.10861111,-85.61305556
Indiana,Fort Wayne,Fort Wayne Municipal,FWA,1995,1275,1035,263075,40.97833333,-85.18805556
Indiana,Bloomington,Monroe County,BMG,1995,0,0,1597,39.14,-86.61472222
Indiana,Indianapolis,Indianapolis International,IND,1995,193768,95261,2969141,39.72555556,-86.28388889
Indiana,South Bend,Michiana Regional,SBN,1995,6427,1334,369125,41.70444444,-86.3125
