State,City,Airport,Code,Year,Freight tons,Mail tons,Passengers,Latitude,Longitude
Idaho,Boise,Boise Air Terminal,BOI,1990,2771042,3891537,536494,43.56527778,-116.225
Idaho,Idaho Falls,Fanning Field,IDA,1990,398695,309697,111430,43.51611111,-112.0647222
Idaho,Sun Valley/Hailey/Ketchum,Friedman Memorial,SUN,1990,48495,56337,35655,43.50416667,-114.3083333
Idaho,Twin Falls,Joslin Field - Magic Valley Regional,TWF,1990,37237,430,9251,42.48194444,-114.4866667
Idaho,Lewiston,Lewiston Nez Perce County,LWS,1990,57087,14968,26774,46.37472222,-117.0144444
Idaho,Pocatello,Pocatello Regional,PIH,1990,50841,64672,12608,42.91333333,-112.5944444
Idaho,Bonners Ferry,Boundary County,QQL,1991,2,0,0,48.72638889,-116.2944444
Idaho,Idaho Falls,Fanning Field,IDA,1991,337,13,109944,43.51611111,-112.0647222
Idaho,Mountain Home,Mountain Home AFB,MUO,1991,4,0,146,43.04361111,-115.8716667
Idaho,Twin Falls,Joslin Field - Magic Valley Regional,TWF,1991,321,2,11483,42.48194444,-114.4866667
Idaho,Pocatello,Pocatello Regional,PIH,1991,181,36,12889,42.91333333,-112.5944444
Idaho,Boise,Boise Air Terminal,BOI,1991,4388,1861,548781,43.56527778,-116.225
Idaho,Sun Valley/Hailey/Ketchum,Friedman Memorial,SUN,1991,84,16,24495,43.50416667,-114.3083333
Idaho,Lewiston,Lewiston Nez Perce County,LWS,1991,114,5,32765,46.37472222,-117.0144444
Idaho,Jerome,Jerome County,XWF,1991,0,0,0,42.72555556,-114.4547222
Idaho,Idaho Falls,Fanning Field,IDA,1992,355,12,110857,43.51611111,-112.0647222
Idaho,Mountain Home,Mountain Home AFB,MUO,1992,11,0,0,43.04361111,-115.8716667
Idaho,Twin Falls,Joslin Field - Magic Valley Regional,TWF,1992,235,1,13714,42.48194444,-114.4866667
Idaho,Payette,Payette Municipal,VZJ,1992,0,0,0,44.09166667,-116.9
Idaho,Pocatello,Pocatello Regional,PIH,1992,164,60,13108,42.91333333,-112.5944444
Idaho,Boise,Boise Air Terminal,BOI,1992,3951,2297,610346,43.56527778,-116.225
Idaho,Sun Valley/Hailey/Ketchum,Friedman Memorial,SUN,1992,104,15,27041,43.50416667,-114.3083333
Idaho,Lewiston,Lewiston Nez Perce County,LWS,1992,140,11,39317,46.37472222,-117.0144444
Idaho,Coeur dAlene,Coeur d'Alene - Pappy Boyington Field,COE,1992,0,0,0,47.775,-116.8177778
Idaho,Idaho Falls,Fanning Field,IDA,1993,392,81,109725,43.51611111,-112.0647222
Idaho,Mountain Home,Mountain Home AFB,MUO,1993,146,0,352,43.04361111,-115.8716667
Idaho,Twin Falls,Joslin Field - Magic Valley Regional,TWF,1993,216,4,18723,42.48194444,-114.4866667
Idaho,Driggs,Teton Peaks,XWW,1993,1,0,0,43.7375,-111.1041667
Idaho,Pocatello,Pocatello Regional,PIH,1993,163,50,13186,42.91333333,-112.5944444
Idaho,Boise,Boise Air Terminal,BOI,1993,4979,2427,752046,43.56527778,-116.225
Idaho,Sun Valley/Hailey/Ketchum,Friedman Memorial,SUN,1993,140,11,28813,43.50416667,-114.3083333
Idaho,Lewiston,Lewiston Nez Perce County,LWS,1993,1570,15,44902,46.37472222,-117.0144444
Idaho,Coeur dAlene,Coeur d'Alene - Pappy Boyington Field,COE,1993,8,0,8628,47.775,-116.8177778
Idaho,Bernard,Bernard Usfs,VWP,1993,0,0,0,44.97972222,-114.7347222
Idaho,Idaho Falls,Fanning Field,IDA,1994,425,97,98196,43.51611111,-112.0647222
Idaho,Mountain Home,Mountain Home AFB,MUO,1994,0,0,0,43.04361111,-115.8716667
