State,City,Airport,Code,Year,Freight tons,Mail tons,Passengers,Latitude,Longitude
Kentucky,Lexington,Blue Grass,LEX,1990,730440,2662650,290742,38.03972222,-84.60222222
Kentucky,Cincinnati,Cincinnati/Northern Kentucky International,CVG,1990,37030878,28591098,3926554,39.04777778,-84.66861111
Kentucky,Louisville,Standiford Field,SDF,1990,5283584,11229283,934092,38.17972222,-85.73861111
Kentucky,Cincinnati,Cincinnati/Northern Kentucky International,CVG,1991,19721,14961,4336787,39.04777778,-84.66861111
Kentucky,Lexington,Blue Grass,LEX,1991,353,1088,280784,38.03972222,-84.60222222
Kentucky,Bowling Green,Bowling Green-Warren County Regional,BWG,1991,343,0,0,36.96222222,-86.42222222
Kentucky,Louisville,Standiford Field,SDF,1991,262063,6510,902556,38.17972222,-85.73861111
Kentucky,Paducah,Barkley Regional,PAH,1991,0,0,8082,37.06111111,-88.7725
Kentucky,Hopkinsville,Campbell AAF,HOP,1991,0,0,1601,36.67277778,-87.49166667
Kentucky,London/Corbin,Roscoe E. Magee Memorial,LOZ,1991,235,0,0,37.08722222,-84.07694444
Kentucky,Cincinnati,Cincinnati/Northern Kentucky International,CVG,1992,70615,24040,4916046,39.04777778,-84.66861111
Kentucky,Lexington,Blue Grass,LEX,1992,374,1135,315926,38.03972222,-84.60222222
Kentucky,Bowling Green,Bowling Green-Warren County Regional,BWG,1992,535,0,200,36.96222222,-86.42222222
Kentucky,Louisville,Standiford Field,SDF,1992,14896,6310,970882,38.17972222,-85.73861111
Kentucky,Owensboro,Owensboro Daviess County,OWB,1992,0,0,50,37.74083333,-87.16583333
Kentucky,Paducah,Barkley Regional,PAH,1992,0,0,9644,37.06111111,-88.7725
Kentucky,Hopkinsville,Campbell AAF,HOP,1992,100,0,4827,36.67277778,-87.49166667
Kentucky,Somerset,Somerset/Pulaski Co/Wilson,SME,1992,3,0,0,37.05444444,-84.61444444
Kentucky,London/Corbin,Roscoe E. Magee Memorial,LOZ,1992,206,0,0,37.08722222,-84.07694444
Kentucky,Richmond,Madison,UXJ,1993,2,0,0,37.63138889,-84.3325
