State,City,Airport,Code,Year,Freight tons,Mail tons,Passengers,Latitude,Longitude
Nevada,Las Vegas,McCarran International,LAS,1990,18987606,26264667,7845846,36.07972222,-115.1588889
Nevada,Reno,Reno/Tahoe International,RNO,1990,2296542,3087135,1411959,39.49777778,-119.7675
Nevada,Las Vegas,McCarran International,LAS,1991,14221,12246,9011129,36.07972222,-115.1588889
Nevada,Reno,Reno/Tahoe International,RNO,1991,4969,1596,1574827,39.49777778,-119.7675
Nevada,Las Vegas,Nellis AFB,LSV,1991,0,0,103870,36.23388889,-115.0336111
Nevada,Tonopah,Tonopah Airport,TPH,1991,0,0,73694,38.06027778,-117.0869444
Nevada,Tonopah,Tonopah Test Range,XSD,1991,0,0,27445,37.79888889,-116.7808333
Nevada,Battle Mountain,Lander County,BAM,1991,0,0,32,40.5975,-116.8722222
Nevada,Elko,Elko Regional,EKO,1991,1,0,64069,40.82388889,-115.7897222
Nevada,Ely,Ely Airport/Yelland Field,ELY,1991,0,0,44,39.30194444,-114.8419444
Nevada,Fallon,Fallon NAS,NFL,1991,0,0,699,39.41666667,-118.7
Nevada,Indian Springs,Creech AFB,INS,1992,0,0,160,36.58722222,-115.6733333
Nevada,Las Vegas,McCarran International,LAS,1992,12909,13563,9346568,36.07972222,-115.1588889
Nevada,Reno,Reno/Tahoe International,RNO,1992,5716,2447,1751000,39.49777778,-119.7675
Nevada,Las Vegas,Nellis AFB,LSV,1992,18,0,63779,36.23388889,-115.0336111
Nevada,Tonopah,Tonopah Test Range,XSD,1992,0,0,24864,37.79888889,-116.7808333
Nevada,Battle Mountain,Lander County,BAM,1992,1,0,0,40.5975,-116.8722222
Nevada,Elko,Elko Regional,EKO,1992,0,0,76953,40.82388889,-115.7897222
Nevada,Fallon,Fallon NAS,NFL,1992,0,0,395,39.41666667,-118.7
Nevada,Las Vegas,McCarran International,LAS,1993,12913,14022,10117974,36.07972222,-115.1588889
Nevada,Reno,Reno/Tahoe International,RNO,1993,15232,3002,2166916,39.49777778,-119.7675
Nevada,Las Vegas,Nellis AFB,LSV,1993,0,0,1816,36.23388889,-115.0336111
Nevada,Elko,Elko Regional,EKO,1993,2,0,117301,40.82388889,-115.7897222
Nevada,Winnemucca,Winnemucca Municipal,WMC,1993,0,0,0,40.89777778,-117.8036111
Nevada,Fallon,Fallon NAS,NFL,1993,0,0,1525,39.41666667,-118.7
Nevada,Las Vegas,McCarran International,LAS,1994,15878,16189,12003085,36.07972222,-115.1588889
Nevada,Reno,Reno/Tahoe International,RNO,1994,6694,4248,2374688,39.49777778,-119.7675
Nevada,Las Vegas,Nellis AFB,LSV,1994,0,0,2176,36.23388889,-115.0336111
Nevada,Battle Mountain,Lander County,BAM,1994,0,0,0,40.5975,-116.8722222
Nevada,Elko,Elko Regional,EKO,1994,0,0,100226,40.82388889,-115.7897222
Nevada,Winnemucca,Winnemucca Municipal,WMC,1994,0,0,32,40.89777778,-117.8036111
Nevada,Las Vegas,McCarran International,LAS,1995,17746,13790,12665264,36.07972222,-115.1588889
Nevada,Reno,Reno/Tahoe International,RNO,1995,5642,3352,2526136,39.49777778,-119.7675
Nevada,Las Vegas,Nellis AFB,LSV,1995,0,0,2733,36.23388889,-115.0336111
Nevada,Elko,Elko Regional,EKO,1995,0,0,102576,40.82388889,-115.7897222
Nevada,Winnemucca,Winnemucca Municipal,WMC,1995,0,0,47,40.89777778,-117.8036111
Nevada,Ely,Ely Airport/Yelland Field,ELY,1995,0,0,29,39.30194444,-114.8419444
Nevada,Las Vegas,McCarran International,LAS,1996,18969,14639,14116485,36.07972222,-115.1588889
Nevada,Reno,Reno/Tahoe International,RNO,1996,7492,3126,3137780,39.49777778,-119.7675
Nevada,Las Vegas,Nellis AFB,LSV,1996,0,0,3239,36.23388889,-115.0336111
Nevada,Elko,Elko Regional,EKO,1996,0,0,103611,40.82388889,-115.7897222
Nevada,Winnemucca,Winnemucca Municipal,WMC,1996,0,0,60,40.89777778,-117.8036111
Nevada,Las Vegas,McCarran International,LAS,1997,24200,18162,13689427,36.07972222,-115.1588889
Nevada,Reno,Reno/Tahoe International,RNO,1997,15883,3559,3146392,39.49777778,-119.7675
Nevada,Las Vegas,Nellis AFB,LSV,1997,3,0,1768,36.23388889,-115.0336111
Nevada,Elko,Elko Regional,EKO,1997,8,0,107773,40.82388889,-115.7897222
Nevada,Indian Springs,Creech AFB,INS,1998,0,0,0,36.58722222,-115.6733333
Nevada,Las Vegas,McCarran International,LAS,1998,25463,21991,14033044,36.07972222,-115.1588889
Nevada,Reno,Reno/Tahoe International,RNO,1998,18702,3876,3100402,39.49777778,-119.7675
Nevada,Las Vegas,Nellis AFB,LSV,1998,0,0,3320,36.23388889,-115.0336111
Nevada,Elko,Elko Regional,EKO,1998,44,0,94091,40.82388889,-115.7897222
Nevada,Fallon,Fallon NAS,NFL,1998,0,0,0,39.41666667,-118.7
Nevada,Las Vegas,McCarran International,LAS,1999,29227,23727,15367358,36.07972222,-115.1588889
Nevada,Reno,Reno/Tahoe International,RNO,1999,19907,5151,2886641,39.49777778,-119.7675
Nevada,Las Vegas,Nellis AFB,LSV,1999,217,0,2367,36.23388889,-115.0336111
Nevada,Elko,Elko Regional,EKO,1999,0,0,85320,40.82388889,-115.7897222
Nevada,Fallon,Fallon NAS,NFL,1999,0,0,410,39.41666667,-118.7
Nevada,Las Vegas,McCarran International,LAS,2000,36624,28236,16861253,36.07972222,-115.1588889
Nevada,Reno,Reno/Tahoe International,RNO,2000,22150,3540,2685779,39.49777778,-119.7675
Nevada,Las Vegas,Nellis AFB,LSV,2000,0,0,2354,36.23388889,-115.0336111
Nevada,Elko,Elko Regional,EKO,2000,0,4,84022,40.82388889,-115.7897222
Nevada,Las Vegas,McCarran International,LAS,2001,29860,21115,16121009,36.07972222,-115.1588889
Nevada,Reno,Reno/Tahoe International,RNO,2001,23093,3219,2303448,39.49777778,-119.7675
Nevada,Las Vegas,Nellis AFB,LSV,2001,0,0,2150,36.23388889,-115.0336111
Nevada,Tonopah,Tonopah Airport,TPH,2001,0,0,0,38.06027778,-117.0869444
Nevada,Elko,Elko Regional,EKO,2001,0,0,53145,40.82388889,-115.7897222
Nevada,Minden,Minden-Tahoe,MEV,2001,4,0,0,39.00027778,-119.7508333
Nevada,Las Vegas,McCarran International,LAS,2002,36808,10103,15663228,36.07972222,-115.1588889
Nevada,Reno,Reno/Tahoe International,RNO,2002,21152,665,2057704,39.49777778,-119.7675
Nevada,Las Vegas,Nellis AFB,LSV,2002,0,0,2747,36.23388889,-115.0336111
Nevada,Tonopah,Tonopah Airport,TPH,2002,0,0,147,38.06027778,-117.0869444
Nevada,Elko,Elko Regional,EKO,2002,0,0,62860,40.82388889,-115.7897222
Nevada,Las Vegas,McCarran International,LAS,2003,33545,10846,16846494,36.07972222,-115.1588889
Nevada,Reno,Reno/Tahoe International,RNO,2003,23578,562,2242646,39.49777778,-119.7675
Nevada,Las Vegas,Nellis AFB,LSV,2003,59,2,2389,36.23388889,-115.0336111
Nevada,Elko,Elko Regional,EKO,2003,21,11,82770,40.82388889,-115.7897222
Nevada,Fallon,Fallon NAS,NFL,2003,0,0,102,39.41666667,-118.7
Nevada,Boulder City,Boulder City Municipal,BLD,2003,0,0,209,35.9475,-114.8611111
Nevada,Las Vegas,McCarran International,LAS,2004,48002,11832,19416788,36.07972222,-115.1588889
Nevada,Reno,Reno/Tahoe International,RNO,2004,23650,365,2478013,39.49777778,-119.7675
