State,City,Airport,Code,Year,Freight tons,Mail tons,Passengers,Latitude,Longitude
Massachusetts,Boston,Logan International,BOS,1990,217238853,58343665,10178600,42.36361111,-71.00611111
Massachusetts,Chicopee Falls,Westover AFB,CEF,1990,20849454,0,0,42.19777778,-72.53055556
Massachusetts,Worcester,Worcester Regional,ORH,1990,29714,1434702,104635,42.26916667,-71.87444444
Massachusetts,New Bedford/Fall River,New Bedford Regional,EWB,1991,0,0,1,41.67694444,-70.95916667
Massachusetts,Marthas Vineyard,Martha's Vineyard Airport,MVY,1991,79,0,0,41.39277778,-70.61666667
Massachusetts,Worcester,Worcester Regional,ORH,1991,48,206,76953,42.26916667,-71.87444444
Massachusetts,Gardner,Gardner Municipal,GDM,1991,12,0,0,42.54972222,-72.01638889
Massachusetts,Boston,Logan International,BOS,1991,139295,29953,8916642,42.36361111,-71.00611111
Massachusetts,Nantucket,Nantucket Memorial,ACK,1991,22,0,1360,41.25666667,-70.05972222
Massachusetts,Hyannis,Barnstable Municipal-Boardman/Polando Field,HYA,1991,80,0,232,41.66583333,-70.28055556
Massachusetts,Chicopee Falls,Westover AFB,CEF,1991,398,0,1781,42.19777778,-72.53055556
Massachusetts,Bedford,Laurence G Hanscom Field,BED,1991,0,0,1102,42.47083333,-71.29
Massachusetts,South Weymouth,South Weymouth NAS,NZW,1991,0,0,145,42.14861111,-70.94027778
Massachusetts,Marthas Vineyard,Martha's Vineyard Airport,MVY,1992,102,0,0,41.39277778,-70.61666667
Massachusetts,Worcester,Worcester Regional,ORH,1992,47,1,73713,42.26916667,-71.87444444
Massachusetts,Boston,Logan International,BOS,1992,124986,33063,9320420,42.36361111,-71.00611111
Massachusetts,Nantucket,Nantucket Memorial,ACK,1992,27,0,9112,41.25666667,-70.05972222
Massachusetts,Hyannis,Barnstable Municipal-Boardman/Polando Field,HYA,1992,81,0,4552,41.66583333,-70.28055556
Massachusetts,Chicopee Falls,Westover AFB,CEF,1992,993,0,2219,42.19777778,-72.53055556
Massachusetts,Bedford,Laurence G Hanscom Field,BED,1992,0,0,1314,42.47083333,-71.29
Massachusetts,Marthas Vineyard,Martha's Vineyard Airport,MVY,1993,120,0,54,41.39277778,-70.61666667
Massachusetts,Worcester,Worcester Regional,ORH,1993,20,0,38796,42.26916667,-71.87444444
Massachusetts,Boston,Logan International,BOS,1993,124674,38313,10206730,42.36361111,-71.00611111
Massachusetts,Nantucket,Nantucket Memorial,ACK,1993,33,0,37837,41.25666667,-70.05972222
Massachusetts,Hyannis,Barnstable Municipal-Boardman/Polando Field,HYA,1993,86,0,24227,41.66583333,-70.28055556
Massachusetts,Fitchburg,Fitchburg Municipal,UXO,1993,0,0,0,42.55416667,-71.75888889
Massachusetts,Chicopee Falls,Westover AFB,CEF,1993,1,0,2101,42.19777778,-72.53055556
Massachusetts,Bedford,Laurence G Hanscom Field,BED,1993,0,0,206,42.47083333,-71.29
Massachusetts,Westfield,Barnes Municipal,BAF,1994,0,0,103,42.16,-72.71638889
Massachusetts,Marthas Vineyard,Martha's Vineyard Airport,MVY,1994,118,0,111,41.39277778,-70.61666667
Massachusetts,Worcester,Worcester Regional,ORH,1994,13,0,11855,42.26916667,-71.87444444
Massachusetts,Boston,Logan International,BOS,1994,128819,41066,10677382,42.36361111,-71.00611111
