State,City,Airport,Code,Year,Freight tons,Mail tons,Passengers,Latitude,Longitude
Georgia,Augusta,Bush Field,AGS,1990,293668,24266,150975,33.36916667,-81.96444444
Georgia,Columbus,Columbus Metropolitan,CSG,1990,213559,14882,45403,32.51611111,-84.93888889
Georgia,Brunswick,Glynco Jetport,BQK,1990,64550,0,0,31.25888889,-81.46638889
Georgia,Macon,Middle Georgia Regional,MCN,1990,0,0,0,32.69583333,-83.64916667
Georgia,Savannah,Savannah/Hilton Head International,SAV,1990,557731,1537858,520751,32.1275,-81.2025
Georgia,Atlanta,William B. Hartsfield Atlanta International,ATL,1990,335089724,186038814,22981433,33.64083333,-84.42722222
Georgia,Columbus,Columbus Metropolitan,CSG,1991,85,1,55394,32.51611111,-84.93888889
Georgia,Atlanta,Dekalb Peachtree,PDK,1991,0,0,26,33.875,-84.30222222
Georgia,Athens,Athens Municipal,AHN,1991,0,0,8,33.94833333,-83.32694444
Georgia,Columbus,Lawson AAF,LSF,1991,44,0,10064,32.33777778,-84.99222222
Georgia,Savannah,Savannah/Hilton Head International,SAV,1991,1398,420,479970,32.1275,-81.2025
Georgia,Macon,Middle Georgia Regional,MCN,1991,9,0,0,32.69583333,-83.64916667
Georgia,Albany,Southwest Georgia Regional,ABY,1991,2928,0,0,31.53222222,-84.19611111
Georgia,Brunswick,Glynco Jetport,BQK,1991,0,0,145,31.25888889,-81.46638889
Georgia,Augusta,Bush Field,AGS,1991,177,12,181312,33.36916667,-81.96444444
Georgia,Atlanta,William B. Hartsfield Atlanta International,ATL,1991,175742,88361,17737292,33.64083333,-84.42722222
Georgia,Valdosta,Valdosta Regional,VLD,1991,0,0,99,30.78222222,-83.27694444
Georgia,Savannah,Hunter AAF,SVN,1991,0,0,6126,32.01,-81.14583333
Georgia,Valdosta,Moody AFB,VAD,1991,0,0,536,30.96833333,-83.19305556
Georgia,Dublin,W H Bud Barron,DBN,1991,0,0,55,32.56416667,-82.98666667
Georgia,Macon,Robins AFB,WRB,1991,1315,0,44,32.64,-83.59194444
Georgia,Marietta,Dobbins AFB,MGE,1991,0,0,293,33.91472222,-84.52166667
Georgia,Columbus,Columbus Metropolitan,CSG,1992,99,5,52179,32.51611111,-84.93888889
Georgia,Atlanta,Dekalb Peachtree,PDK,1992,0,0,311,33.875,-84.30222222
Georgia,Americus,Souther Field,VWT,1992,1,0,0,32.11166667,-84.18833333
