State,City,Airport,Code,Year,Freight tons,Mail tons,Passengers,Latitude,Longitude
Iowa,Cedar Rapids/Iowa City,Cedar Rapids Municipal,CID,1990,269353,3247598,338912,41.88444444,-91.70611111
Iowa,Des Moines,Des Moines International,DSM,1990,1158336,18065903,658441,41.53388889,-93.65666667
Iowa,Sioux City,Sioux City Gateway,SUX,1990,208520,9180,80386,42.40194444,-96.38416667
Iowa,Burlington,Burlington Municipal,BRL,1991,0,0,10378,40.78611111,-91.12333333
Iowa,Waterloo,Waterloo Regional,ALO,1991,35,1,17088,42.55611111,-92.39972222
Iowa,Cedar Rapids/Iowa City,Cedar Rapids Municipal,CID,1991,10322,2658,348835,41.88444444,-91.70611111
Iowa,Des Moines,Des Moines International,DSM,1991,18666,9326,690755,41.53388889,-93.65666667
Iowa,Dubuque,Dubuque Regional,DBQ,1991,53,0,7527,42.41,-90.71083333
Iowa,Sioux City,Sioux City Gateway,SUX,1991,50,18,55289,42.40194444,-96.38416667
Iowa,Fort Dodge,Fort Dodge Regional,FOD,1991,0,0,189,42.5525,-94.18972222
Iowa,Mason City,Mason City Municipal,MCW,1991,259,0,236,43.15694444,-93.32944444
Iowa,Burlington,Burlington Municipal,BRL,1992,0,0,23025,40.78611111,-91.12333333
Iowa,Ottumwa,Ottumwa Industrial,OTM,1992,0,0,0,41.10638889,-92.44916667
Iowa,Waterloo,Waterloo Regional,ALO,1992,2,1,41353,42.55611111,-92.39972222
Iowa,Cedar Rapids/Iowa City,Cedar Rapids Municipal,CID,1992,9819,3349,387026,41.88444444,-91.70611111
Iowa,Des Moines,Des Moines International,DSM,1992,5998,10743,685036,41.53388889,-93.65666667
Iowa,Dubuque,Dubuque Regional,DBQ,1992,16,1,33152,42.41,-90.71083333
Iowa,Sioux City,Sioux City Gateway,SUX,1992,62,25,61056,42.40194444,-96.38416667
Iowa,Fort Dodge,Fort Dodge Regional,FOD,1992,0,0,221,42.5525,-94.18972222
Iowa,Mason City,Mason City Municipal,MCW,1992,232,0,196,43.15694444,-93.32944444
