State,City,Airport,Code,Year,Freight tons,Mail tons,Passengers,Latitude,Longitude
Utah,Salt Lake City,Salt Lake City International,SLC,1990,43173594,37497062,5240492,40.78416667,-111.9669444
Utah,Bryce Canyon,Bryce Canyon Airport,BCE,1991,0,0,241,37.70638889,-112.1447222
Utah,Ogden,Hill AFB,HIF,1991,56,0,216,41.12361111,-111.9719444
Utah,Salt Lake City,Salt Lake City International,SLC,1991,47209,18481,5475753,40.78416667,-111.9669444
Utah,Ogden,Ogden-Hinckley,OGD,1991,0,0,0,41.19638889,-112.0108333
Utah,St. George,St George Municipal,SGU,1991,55,0,0,37.09305556,-113.5922222
Utah,Dugway,Michael AAF,DPG,1991,0,0,504,40.19944444,-112.9366667
Utah,Ogden,Hill AFB,HIF,1992,316,0,223,41.12361111,-111.9719444
Utah,Salt Lake City,Salt Lake City International,SLC,1992,45413,21635,6095518,40.78416667,-111.9669444
Utah,Ogden,Ogden-Hinckley,OGD,1992,3,0,0,41.19638889,-112.0108333
Utah,St. George,St George Municipal,SGU,1992,64,0,0,37.09305556,-113.5922222
Utah,Cedar City,Cedar City Regional,CDC,1992,0,0,100,37.7025,-113.0961111
Utah,Dugway,Michael AAF,DPG,1992,0,0,165,40.19944444,-112.9366667
Utah,Ogden,Hill AFB,HIF,1993,0,0,359,41.12361111,-111.9719444
Utah,Salt Lake City,Salt Lake City International,SLC,1993,52600,25838,7147123,40.78416667,-111.9669444
Utah,Ogden,Ogden-Hinckley,OGD,1993,0,0,192,41.19638889,-112.0108333
Utah,St. George,St George Municipal,SGU,1993,79,0,0,37.09305556,-113.5922222
Utah,Cedar City,Cedar City Regional,CDC,1993,0,0,110,37.7025,-113.0961111
Utah,Provo,Provo Municipal,PVU,1993,0,0,0,40.21805556,-111.7222222
Utah,Wendover,Wendover Airport,ENV,1993,0,0,22824,40.71861111,-114.0338889
Utah,Price,Carbon County Regional/Buck Davis Field,PUC,1993,0,0,0,39.60972222,-110.7527778
Utah,Vernal,Vernal Regional,VEL,1993,2,0,0,40.43888889,-109.5102778
Utah,Dugway,Michael AAF,DPG,1993,18,0,0,40.19944444,-112.9366667
Utah,Ogden,Hill AFB,HIF,1994,231,0,258,41.12361111,-111.9719444
Utah,Salt Lake City,Salt Lake City International,SLC,1994,55907,31842,7834361,40.78416667,-111.9669444
Utah,Ogden,Ogden-Hinckley,OGD,1994,0,0,142,41.19638889,-112.0108333
Utah,St. George,St George Municipal,SGU,1994,148,0,0,37.09305556,-113.5922222
Utah,Cedar City,Cedar City Regional,CDC,1994,15,0,89,37.7025,-113.0961111
Utah,Provo,Provo Municipal,PVU,1994,0,0,0,40.21805556,-111.7222222
Utah,Wendover,Wendover Airport,ENV,1994,0,0,58356,40.71861111,-114.0338889
Utah,Dugway,Michael AAF,DPG,1994,0,0,0,40.19944444,-112.9366667
Utah,Ogden,Hill AFB,HIF,1995,154,0,527,41.12361111,-111.9719444
Utah,Salt Lake City,Salt Lake City International,SLC,1995,62761,32535,8239518,40.78416667,-111.9669444
Utah,Roosevelt,Roosevelt Municipal,ROL,1995,10982,0,0,40.27833333,-110.0513889
Utah,Parowan,Parowan Airport,RQW,1995,0,0,0,37.85972222,-112.8161111
Utah,Hurricane,Hurricane Airport,XXO,1995,1,0,0,37.13888889,-113.3055556
Utah,Ogden,Ogden-Hinckley,OGD,1995,13,0,414,41.19638889,-112.0108333
Utah,St. George,St George Municipal,SGU,1995,169,0,0,37.09305556,-113.5922222
Utah,Cedar City,Cedar City Regional,CDC,1995,34,0,81,37.7025,-113.0961111
Utah,Wendover,Wendover Airport,ENV,1995,0,0,68724,40.71861111,-114.0338889
Utah,Dugway,Michael AAF,DPG,1995,0,0,483,40.19944444,-112.9366667
Utah,Ogden,Hill AFB,HIF,1996,159,0,474,41.12361111,-111.9719444
Utah,Brigham City,Brigham City Airport,BMC,1996,0,0,0,41.54916667,-112.0622222
Utah,Salina,Salina-Gunnison,SBO,1996,45,0,0,39.02916667,-111.8383333
Utah,Milford,Milford Municipal/Ben and Judy Briscoe Field,MLF,1996,0,0,147,38.42666667,-113.0125
Utah,Salt Lake City,Salt Lake City International,SLC,1996,73347,34009,9462849,40.78416667,-111.9669444
Utah,Hurricane,Hurricane Airport,XXO,1996,1,0,0,37.13888889,-113.3055556
Utah,Ogden,Ogden-Hinckley,OGD,1996,53,0,435,41.19638889,-112.0108333
Utah,St. George,St George Municipal,SGU,1996,211,0,0,37.09305556,-113.5922222
Utah,Cedar City,Cedar City Regional,CDC,1996,31,0,180,37.7025,-113.0961111
Utah,Wendover,Wendover Airport,ENV,1996,0,0,66102,40.71861111,-114.0338889
Utah,Dugway,Michael AAF,DPG,1996,0,0,0,40.19944444,-112.9366667
Utah,Ogden,Hill AFB,HIF,1997,0,0,1074,41.12361111,-111.9719444
Utah,Salt Lake City,Salt Lake City International,SLC,1997,109169,37040,9340488,40.78416667,-111.9669444
Utah,Ogden,Ogden-Hinckley,OGD,1997,26,0,412,41.19638889,-112.0108333
Utah,St. George,St George Municipal,SGU,1997,308,0,0,37.09305556,-113.5922222
Utah,Cedar City,Cedar City Regional,CDC,1997,37,0,0,37.7025,-113.0961111
Utah,Blanding,Blanding Municipal,BDG,1997,14,0,0,37.58277778,-109.4825
Utah,Wendover,Wendover Airport,ENV,1997,0,0,21451,40.71861111,-114.0338889
Utah,Dugway,Michael AAF,DPG,1997,0,0,98,40.19944444,-112.9366667
Utah,Ogden,Hill AFB,HIF,1998,16,0,399,41.12361111,-111.9719444
Utah,Salt Lake City,Salt Lake City International,SLC,1998,107955,34968,9096221,40.78416667,-111.9669444
Utah,Roosevelt,Roosevelt Municipal,ROL,1998,0,0,0,40.27833333,-110.0513889
Utah,Hurricane,Hurricane Airport,XXO,1998,1,0,0,37.13888889,-113.3055556
Utah,Ogden,Ogden-Hinckley,OGD,1998,0,0,461,41.19638889,-112.0108333
Utah,St. George,St George Municipal,SGU,1998,305,0,0,37.09305556,-113.5922222
Utah,Cedar City,Cedar City Regional,CDC,1998,42,0,121,37.7025,-113.0961111
Utah,Blanding,Blanding Municipal,BDG,1998,12,0,0,37.58277778,-109.4825
Utah,Wendover,Wendover Airport,ENV,1998,0,0,0,40.71861111,-114.0338889
Utah,Dugway,Michael AAF,DPG,1998,0,0,0,40.19944444,-112.9366667
Utah,Ogden,Hill AFB,HIF,1999,14,0,228,41.12361111,-111.9719444
Utah,Salt Lake City,Salt Lake City International,SLC,1999,109207,50659,8717529,40.78416667,-111.9669444
Utah,Ogden,Ogden-Hinckley,OGD,1999,62,0,199,41.19638889,-112.0108333
Utah,St. George,St George Municipal,SGU,1999,323,0,0,37.09305556,-113.5922222
Utah,Cedar City,Cedar City Regional,CDC,1999,45,0,0,37.7025,-113.0961111
Utah,Provo,Provo Municipal,PVU,1999,0,0,0,40.21805556,-111.7222222
Utah,Wendover,Wendover Airport,ENV,1999,0,0,0,40.71861111,-114.0338889
Utah,Bryce Canyon,Bryce Canyon Airport,BCE,2000,0,0,0,37.70638889,-112.1447222
Utah,Ogden,Hill AFB,HIF,2000,0,0,362,41.12361111,-111.9719444
Utah,Salt Lake City,Salt Lake City International,SLC,2000,201525,55992,8702776,40.78416667,-111.9669444
Utah,Ogden,Ogden-Hinckley,OGD,2000,26,0,326,41.19638889,-112.0108333
Utah,St. George,St George Municipal,SGU,2000,378,0,0,37.09305556,-113.5922222
Utah,Cedar City,Cedar City Regional,CDC,2000,46,0,0,37.7025,-113.0961111
Utah,Provo,Provo Municipal,PVU,2000,0,0,2470,40.21805556,-111.7222222
Utah,Ogden,Hill AFB,HIF,2001,249,0,515,41.12361111,-111.9719444
Utah,Salt Lake City,Salt Lake City International,SLC,2001,176079,34235,7839933,40.78416667,-111.9669444
