State,City,Airport,Code,Year,Freight tons,Mail tons,Passengers,Latitude,Longitude
California,Arcata/Eureka,Arcata,ACV,1990,0,0,53515,40.97916667,-124.1075
California,Big Bear City,Big Bear City Airport,RBF,1990,0,0,2015,34.26361111,-116.8536111
California,Concord,Buchanan Field,CCR,1990,15906,0,49532,37.98888889,-122.0555556
California,Santa Rosa,Charles M. Schulz - Sonoma County,STS,1990,0,0,45320,38.50916667,-122.8116667
California,Chico,Chico Municipal,CIC,1990,0,0,11049,39.79583333,-121.8566667
California,Fresno,Fresno Air Terminal,FAT,1990,1112782,1926344,392982,36.77666667,-119.7172222
California,Burbank,Hollywood-Burbank Midpoint,BUR,1990,3180644,3346452,1697765,34.2,-118.3577778
California,Crescent City,Jack McNamara Field,CEC,1990,0,0,2497,41.78,-124.2358333
California,Santa Ana,John Wayne Airport-Orange County,SNA,1990,2327225,347834,2198935,33.67555556,-117.8672222
California,Lake Tahoe,Lake Tahoe Airport,TVL,1990,1425,0,42593,38.89416667,-119.9944444
California,Long Beach,Long Beach Daugherty Field,LGB,1990,1027679,1859944,691659,33.8175,-118.1511111
California,Los Angeles,Los Angeles International,LAX,1990,933138865,140969325,21490825,33.9425,-118.4080556
California,Bakersfield,Meadows Field,BFL,1990,68793,297165,100867,35.43,-119.0522222
California,Merced,Merced Macready Regional,MCE,1990,0,0,5990,37.28472222,-120.5127778
California,Oakland,Metropolitan Oakland International,OAK,1990,4564136,7385389,2641198,37.72138889,-122.2208333
California,Modesto,Modesto City-County-Harry Sham Field,MOD,1990,0,0,13847,37.62694444,-120.9552778
California,Monterey,Monterey Peninsula,MRY,1990,71885,7082,168099,36.58805556,-121.8480556
California,Ontario,Ontario International,ONT,1990,5216052,21325558,2634704,34.05611111,-117.6011111
California,Oxnard/Ventura,Oxnard,OXR,1990,0,0,23839,34.20111111,-119.2063889
California,Palm Springs,Palm Springs International,PSP,1990,302860,109308,368496,33.82666667,-116.505
California,Palmdale,Palmdale Airport,PMD,1990,910,0,19225,34.6275,-118.0833333
California,Redding,Redding Municipal,RDD,1990,0,0,38951,40.50833333,-122.2922222
California,Sacramento,Sacramento International,SMF,1990,3355906,20567689,1736506,38.69555556,-121.5897222
California,San Diego,San Diego International Lindbergh Fl,SAN,1990,28383919,17645564,5274844,32.73277778,-117.1872222
California,San Francisco,San Francisco International,SFO,1990,488447187,102676304,14569249,37.61888889,-122.375
California,San Jose,San Jose International,SJC,1990,15517021,7933363,3163859,37.36277778,-121.9405556
California,San Luis Obispo,San Luis Obispo County Regional,SBP,1990,0,0,8898,35.23666667,-120.6391667
California,Santa Barbara,Santa Barbara Municipal,SBA,1990,748946,24,226366,34.42777778,-119.8394444
California,Santa Maria,Santa Maria Public/Capt. G. Allan Hancock Field,SMX,1990,0,0,6213,34.905,-120.4577778
California,Stockton,Stockton Metropolitan,SCK,1990,184173,12082,43994,37.89444444,-121.2391667
California,Watsonville,Watsonville Municipal,WVI,1991,2,0,0,36.93583333,-121.7886111
California,Dorris,Butte Valley,WQH,1991,0,0,0,41.88722222,-121.9744444
California,Fresno,Chandler Downtown,FCH,1991,2,0,0,36.7325,-119.8188889
California,Gasquet,Ward Field,ZXC,1991,0,0,0,41.84583333,-123.9833333
California,Hollister,Hollister Municipal,HLI,1991,1,0,0,36.89027778,-121.4061111
California,Fresno,Fresno Air Terminal,FAT,1991,992,895,350745,36.77666667,-119.7172222
California,Carlsbad,Palomar,CLD,1991,2,0,0,33.12861111,-117.2797222
California,Tulelake,Tulelake Municipal,WQD,1991,1,0,0,41.8875,-121.3583333
California,Merced,Merced Macready Regional,MCE,1991,0,0,5247,37.28472222,-120.5127778
California,Los Angeles,Los Angeles International,LAX,1991,374153,62795,18335340,33.9425,-118.4080556
California,Burbank,Hollywood-Burbank Midpoint,BUR,1991,6755,1989,1823749,34.2,-118.3577778
California,Bishop,Eastern Sierra Regional,BIH,1991,1,0,0,37.37333333,-118.365
California,Crescent City,Jack McNamara Field,CEC,1991,13,0,2910,41.78,-124.2358333
California,Long Beach,Long Beach Daugherty Field,LGB,1991,17198,783,650191,33.8175,-118.1511111
California,Chico,Chico Municipal,CIC,1991,197,0,13010,39.79583333,-121.8566667
California,Oakland,Metropolitan Oakland International,OAK,1991,117125,3311,2964628,37.72138889,-122.2208333
California,Sacramento,McClellan AFB,MCC,1991,64,0,588,38.66777778,-121.3994444
California,Ontario,Ontario International,ONT,1991,92210,11557,2839707,34.05611111,-117.6011111
California,Eureka,Eureka Airport,EKA,1991,205,0,0,40.805,-124.115
California,San Diego,Miramar NAS,NKX,1991,0,0,298,32.86916667,-117.1436111
California,Edwards,Edwards AFB,EDW,1991,0,0,0,34.9,-117.8666667
California,Riverside,March AFB,RIV,1991,0,0,130,33.88055556,-117.2586111
California,San Diego,San Diego International Lindbergh Fl,SAN,1991,22018,8033,5388755,32.73277778,-117.1872222
California,San Bernardino,Norton AFB,SBD,1991,0,0,32306,34.09694444,-117.2366667
California,El Centro,Imperial County,IPL,1991,295,0,131,32.83722222,-115.5747222
California,San Francisco,San Francisco International,SFO,1991,188111,52265,14038064,37.61888889,-122.375
California,San Jose,San Jose International,SJC,1991,27400,4071,3152514,37.36277778,-121.9405556
California,Inyokern,Inyokern-Kern County,IYK,1991,96,0,0,35.65666667,-117.8291667
California,Lake Tahoe,Lake Tahoe Airport,TVL,1991,2,0,14455,38.89416667,-119.9944444
California,Sacramento,Sacramento International,SMF,1991,7497,9491,2105544,38.69555556,-121.5897222
California,Santa Ana,John Wayne Airport-Orange County,SNA,1991,1466,125,2573035,33.67555556,-117.8672222
California,Santa Barbara,Santa Barbara Municipal,SBA,1991,711,1,201310,34.42777778,-119.8394444
California,Monterey,Monterey Peninsula,MRY,1991,183,4,122340,36.58805556,-121.8480556
California,San Luis Obispo,San Luis Obispo County Regional,SBP,1991,143,0,11529,35.23666667,-120.6391667
California,Palm Springs,Palm Springs International,PSP,1991,134,11,332509,33.82666667,-116.505
California,Arcata/Eureka,Arcata,ACV,1991,16,0,56219,40.97916667,-124.1075
California,Santa Rosa,Charles M. Schulz - Sonoma County,STS,1991,247,0,35736,38.50916667,-122.8116667
California,Fairfield,Travis AFB,SUU,1991,19805,0,9010,38.2625,-121.9269444
California,Ukiah,Ukiah Municipal,UKI,1991,207,0,0,39.12666667,-123.2
California,Victorville,Southern California Logistics,VCV,1991,0,0,110,34.5975,-117.3830556
California,Visalia,Visalia Municipal,VIS,1991,129,0,1092,36.31944444,-119.3938889
California,Concord,Buchanan Field,CCR,1991,1,0,5135,37.98888889,-122.0555556
California,Modesto,Modesto City-County-Harry Sham Field,MOD,1991,0,0,16955,37.62694444,-120.9552778
California,Stockton,Stockton Metropolitan,SCK,1991,0,0,13513,37.89444444,-121.2391667
California,Palmdale,Palmdale Airport,PMD,1991,0,0,8967,34.6275,-118.0833333
California,San Diego,North Island NAS,NZY,1991,0,0,599,32.69916667,-117.2144444
California,Paso Robles,Paso Robles Municipal,PRB,1991,3,0,0,35.67055556,-120.6258333
California,Redding,Redding Municipal,RDD,1991,200,0,36979,40.50833333,-122.2922222
California,Lakeport,Lampson,XXP,1991,1,0,0,38.99027778,-122.8986111
California,Mojave,Mojave Airport,MHV,1991,0,0,0,35.06666667,-118.15
California,Lancaster,General William J. Fox Airfield,WJF,1991,4,0,0,34.74055556,-118.22
California,Bakersfield,Meadows Field,BFL,1991,261,41,98677,35.43,-119.0522222
California,Red Bluff,Red Bluff Municipal,RBL,1991,1,0,0,40.15138889,-122.2511111
California,Tehachapi,Tehachapi Kern County Nr 4,TSP,1991,0,0,0,35.1375,-118.4416667
California,San Diego,Brown Field Municipal,SDM,1991,1,0,0,32.57222222,-116.9794444
California,Van Nuys,Van Nuys Airport,VNY,1991,0,0,0,34.20972222,-118.49
California,Hesperia,Hesperia Airport,WQG,1991,0,0,0,34.37722222,-117.315
California,Willits,Ells Field-Willits Municipal,XXN,1991,6,0,2522,39.45111111,-123.3688889
California,Paradise,Skypark,ZXW,1991,1,0,0,39.70972222,-121.6152778
California,Mountain View,Moffett Field NAS,NUQ,1991,0,0,135,37.41527778,-122.0472222
California,Port Hueneme,Point Mugu NAS,NTD,1991,0,0,1299,34.12027778,-119.12
California,Madera,Madera Municipal,MAE,1991,3,0,0,36.98777778,-120.1105556
California,Clear Lake,Pearce Field,CKE,1991,1,0,0,38.93472222,-122.6222222
California,Santa Ana,El Toro MCAS,NZJ,1991,0,0,461,33.6675,-117.7183333
California,Oxnard/Ventura,Oxnard,OXR,1991,0,0,20643,34.20111111,-119.2063889
California,Santa Maria,Santa Maria Public/Capt. G. Allan Hancock Field,SMX,1991,176,0,9770,34.905,-120.4577778
California,Lompoc,Vandenberg AFB,VBG,1991,0,0,332,34.72972222,-120.5758333
California,Santa Ynez,Santa Ynez Airport,ZXQ,1991,7,0,0,34.60694444,-120.0747222
California,Watsonville,Watsonville Municipal,WVI,1992,1,0,0,36.93583333,-121.7886111
California,Fresno,Chandler Downtown,FCH,1992,1,0,0,36.7325,-119.8188889
California,Gasquet,Ward Field,ZXC,1992,0,0,0,41.84583333,-123.9833333
California,Hollister,Hollister Municipal,HLI,1992,1,0,0,36.89027778,-121.4061111
California,Fresno,Fresno Air Terminal,FAT,1992,1263,1036,333999,36.77666667,-119.7172222
California,Oceano,Oceano County,WQP,1992,3,0,0,35.10138889,-120.6211111
California,Tulelake,Tulelake Municipal,WQD,1992,0,0,0,41.8875,-121.3583333
California,Livermore,Livermore Municipal,LVK,1992,0,0,0,37.69361111,-121.8202778
California,Merced,Merced Macready Regional,MCE,1992,0,0,6145,37.28472222,-120.5127778
California,Los Angeles,Los Angeles International,LAX,1992,378561,69430,18394652,33.9425,-118.4080556
California,Auburn,Auburn Municipal,AUN,1992,0,0,0,38.95277778,-121.0819444
California,Burbank,Hollywood-Burbank Midpoint,BUR,1992,6834,2301,1863132,34.2,-118.3577778
California,Bishop,Eastern Sierra Regional,BIH,1992,15,0,72,37.37333333,-118.365
California,Crescent City,Jack McNamara Field,CEC,1992,17,0,4216,41.78,-124.2358333
California,Long Beach,Long Beach Daugherty Field,LGB,1992,12132,832,400255,33.8175,-118.1511111
California,Chico,Chico Municipal,CIC,1992,198,0,13979,39.79583333,-121.8566667
California,Oakland,Metropolitan Oakland International,OAK,1992,113743,4209,3104087,37.72138889,-122.2208333
California,Sacramento,McClellan AFB,MCC,1992,137,0,80,38.66777778,-121.3994444
California,Ontario,Ontario International,ONT,1992,13018,11955,2978354,34.05611111,-117.6011111
California,Eureka,Eureka Airport,EKA,1992,232,0,0,40.805,-124.115
California,San Diego,Miramar NAS,NKX,1992,0,0,228,32.86916667,-117.1436111
California,Edwards,Edwards AFB,EDW,1992,102,0,208,34.9,-117.8666667
California,Riverside,March AFB,RIV,1992,1,0,6035,33.88055556,-117.2586111
California,San Diego,San Diego International Lindbergh Fl,SAN,1992,23092,8398,5656546,32.73277778,-117.1872222
California,San Bernardino,Norton AFB,SBD,1992,102,0,10314,34.09694444,-117.2366667
California,El Centro,Imperial County,IPL,1992,336,0,0,32.83722222,-115.5747222
California,Mariposa,Mariposa-Yosemite,XXR,1992,7,0,0,37.51083333,-120.0408333
California,San Francisco,San Francisco International,SFO,1992,208711,63291,14208463,37.61888889,-122.375
California,San Jose,San Jose International,SJC,1992,24662,5057,3137190,37.36277778,-121.9405556
California,Inyokern,Inyokern-Kern County,IYK,1992,135,0,0,35.65666667,-117.8291667
California,Lake Tahoe,Lake Tahoe Airport,TVL,1992,0,0,330,38.89416667,-119.9944444
California,Sacramento,Sacramento International,SMF,1992,9928,8533,2488628,38.69555556,-121.5897222
California,Santa Ana,John Wayne Airport-Orange County,SNA,1992,2202,79,2679000,33.67555556,-117.8672222
California,Marysville,Yuba County,MYV,1992,1,0,0,39.09805556,-121.5697222
California,Shingletown,Shingletown Airport,QQM,1992,0,0,0,40.52222222,-121.8166667
California,Santa Barbara,Santa Barbara Municipal,SBA,1992,815,0,184161,34.42777778,-119.8394444
California,Monterey,Monterey Peninsula,MRY,1992,265,4,115798,36.58805556,-121.8480556
California,San Luis Obispo,San Luis Obispo County Regional,SBP,1992,166,0,18186,35.23666667,-120.6391667
California,Needles,Needles Airport,EED,1992,0,0,0,34.75833333,-114.62
California,Palm Springs,Palm Springs International,PSP,1992,112,2,315099,33.82666667,-116.505
California,Arcata/Eureka,Arcata,ACV,1992,1,0,62310,40.97916667,-124.1075
California,Santa Rosa,Charles M. Schulz - Sonoma County,STS,1992,291,0,26139,38.50916667,-122.8116667
California,Fairfield,Travis AFB,SUU,1992,6173,0,912,38.2625,-121.9269444
California,Ukiah,Ukiah Municipal,UKI,1992,226,0,0,39.12666667,-123.2
California,Visalia,Visalia Municipal,VIS,1992,155,0,802,36.31944444,-119.3938889
California,Modesto,Modesto City-County-Harry Sham Field,MOD,1992,0,0,20728,37.62694444,-120.9552778
California,Stockton,Stockton Metropolitan,SCK,1992,1,0,12134,37.89444444,-121.2391667
California,San Diego,North Island NAS,NZY,1992,3298,0,285,32.69916667,-117.2144444
California,Paso Robles,Paso Robles Municipal,PRB,1992,0,0,87,35.67055556,-120.6258333
California,Redding,Redding Municipal,RDD,1992,286,0,45594,40.50833333,-122.2922222
California,Blythe,Blythe Airport,BLH,1992,0,0,0,33.62083333,-114.7188889
California,Mammoth Lakes,Mammoth Lakes Airport,MMH,1992,0,0,90,37.63111111,-118.8513889
California,Mojave,Mojave Airport,MHV,1992,8,0,0,35.06666667,-118.15
California,Lancaster,General William J. Fox Airfield,WJF,1992,1,0,0,34.74055556,-118.22
California,Bakersfield,Meadows Field,BFL,1992,403,115,77065,35.43,-119.0522222
California,Tehachapi,Tehachapi Kern County Nr 4,TSP,1992,3,0,0,35.1375,-118.4416667
California,San Diego,Brown Field Municipal,SDM,1992,0,1,0,32.57222222,-116.9794444
California,Van Nuys,Van Nuys Airport,VNY,1992,0,0,38,34.20972222,-118.49
California,Willits,Ells Field-Willits Municipal,XXN,1992,0,0,0,39.45111111,-123.3688889
California,Paradise,Skypark,ZXW,1992,1,0,0,39.70972222,-121.6152778
California,Mountain View,Moffett Field NAS,NUQ,1992,0,0,0,37.41527778,-122.0472222
California,Port Hueneme,Point Mugu NAS,NTD,1992,1,0,1336,34.12027778,-119.12
California,San Diego,Montgomery Field,MYF,1992,294,0,0,32.81583333,-117.1394444
California,Santa Ana,El Toro MCAS,NZJ,1992,0,0,1852,33.6675,-117.7183333
California,Oxnard/Ventura,Oxnard,OXR,1992,32,0,858,34.20111111,-119.2063889
California,Santa Maria,Santa Maria Public/Capt. G. Allan Hancock Field,SMX,1992,218,0,5024,34.905,-120.4577778
California,Lompoc,Vandenberg AFB,VBG,1992,0,0,290,34.72972222,-120.5758333
California,California City,California City Municipal,VWI,1992,0,0,0,35.15194444,-118.0138889
California,Santa Paula,Santa Paula Airport,SZP,1992,0,0,0,34.34722222,-119.0602778
California,Santa Ynez,Santa Ynez Airport,ZXQ,1992,2,0,0,34.60694444,-120.0747222
California,Watsonville,Watsonville Municipal,WVI,1993,0,0,0,36.93583333,-121.7886111
California,Fresno,Fresno Air Terminal,FAT,1993,1302,1137,290287,36.77666667,-119.7172222
California,Merced,Merced Macready Regional,MCE,1993,0,0,3274,37.28472222,-120.5127778
California,Los Angeles,Los Angeles International,LAX,1993,374640,74564,18443271,33.9425,-118.4080556
California,Montague,Siskiyou County,SIY,1993,0,0,0,41.78138889,-122.4680556
California,Auburn,Auburn Municipal,AUN,1993,5,0,0,38.95277778,-121.0819444
California,Burbank,Hollywood-Burbank Midpoint,BUR,1993,7141,2085,2117643,34.2,-118.3577778
California,Bishop,Eastern Sierra Regional,BIH,1993,20,0,0,37.37333333,-118.365
California,Sacramento,Sacramento Executive,SAC,1993,0,0,100,38.5125,-121.4925
California,Crescent City,Jack McNamara Field,CEC,1993,20,0,3931,41.78,-124.2358333
California,Long Beach,Long Beach Daugherty Field,LGB,1993,12762,711,291131,33.8175,-118.1511111
California,Chico,Chico Municipal,CIC,1993,219,0,5808,39.79583333,-121.8566667
California,Oakland,Metropolitan Oakland International,OAK,1993,144943,9780,3577588,37.72138889,-122.2208333
California,Sacramento,McClellan AFB,MCC,1993,0,0,60,38.66777778,-121.3994444
California,Ontario,Ontario International,ONT,1993,24838,12424,3025640,34.05611111,-117.6011111
California,Eureka,Eureka Airport,EKA,1993,219,0,0,40.805,-124.115
California,Edwards,Edwards AFB,EDW,1993,40,0,16,34.9,-117.8666667
California,Riverside,March AFB,RIV,1993,102,0,5020,33.88055556,-117.2586111
California,San Diego,San Diego International Lindbergh Fl,SAN,1993,24046,8393,5699382,32.73277778,-117.1872222
California,El Centro,Imperial County,IPL,1993,257,0,0,32.83722222,-115.5747222
California,Mariposa,Mariposa-Yosemite,XXR,1993,10,0,0,37.51083333,-120.0408333
California,San Francisco,San Francisco International,SFO,1993,198017,65136,14003556,37.61888889,-122.375
California,San Jose,San Jose International,SJC,1993,27193,5007,3186195,37.36277778,-121.9405556
California,Inyokern,Inyokern-Kern County,IYK,1993,140,0,0,35.65666667,-117.8291667
California,Lake Tahoe,Lake Tahoe Airport,TVL,1993,4,0,4587,38.89416667,-119.9944444
California,Sacramento,Sacramento International,SMF,1993,13481,8151,2538181,38.69555556,-121.5897222
California,San Diego,Gillespie Field,SEE,1993,6,0,0,32.82611111,-116.9713889
California,Santa Ana,John Wayne Airport-Orange County,SNA,1993,3697,159,2854297,33.67555556,-117.8672222
California,Alameda,Alameda NAS,NGZ,1993,0,0,55,37.79055556,-122.3255556
California,Lone Pine,Lone Pine Airport,RQA,1993,0,0,0,36.58833333,-118.0519444
California,Santa Barbara,Santa Barbara Municipal,SBA,1993,7126,0,139546,34.42777778,-119.8394444
California,Monterey,Monterey Peninsula,MRY,1993,238,4,91371,36.58805556,-121.8480556
California,San Luis Obispo,San Luis Obispo County Regional,SBP,1993,194,0,9114,35.23666667,-120.6391667
California,Palm Springs,Palm Springs International,PSP,1993,96,2,274724,33.82666667,-116.505
California,Arcata/Eureka,Arcata,ACV,1993,4,0,32364,40.97916667,-124.1075
California,Santa Rosa,Charles M. Schulz - Sonoma County,STS,1993,291,0,13607,38.50916667,-122.8116667
California,Fairfield,Travis AFB,SUU,1993,15520,0,1353,38.2625,-121.9269444
California,Ukiah,Ukiah Municipal,UKI,1993,221,0,0,39.12666667,-123.2
California,Visalia,Visalia Municipal,VIS,1993,164,0,567,36.31944444,-119.3938889
