State,City,Airport,Code,Year,Freight tons,Mail tons,Passengers,Latitude,Longitude
North Carolina,Jacksonville/Camp Lejeune,Albert J Ellis,OAJ,1990,50514,5820,52296,34.83027778,-77.61166667
North Carolina,Asheville,Asheville Regional,AVL,1990,748457,28304,139634,35.435,-82.54111111
North Carolina,Charlotte,Charlotte Douglas International,CLT,1990,45076617,30248911,7084643,35.21388889,-80.94305556
North Carolina,New Bern/Morehead/Beaufort,Craven County Regional,EWN,1990,0,0,1741,35.07361111,-77.0425
North Carolina,Fayetteville,Fayetteville Regional/Grannis Field,FAY,1990,210046,61351,135294,34.99138889,-78.88027778
North Carolina,Kinston,Kinston Regional Jetport at Stallings Field,ISO,1990,20988,0,19014,35.32666667,-77.61666667
North Carolina,Greensboro/High Point,Piedmont Triad International,GSO,1990,4132504,7673315,894005,36.09194444,-79.94277778
North Carolina,Greenville,Pitt Greenville,PGV,1990,0,0,1174,35.63333333,-77.38527778
North Carolina,Fayetteville,Pope AFB,POB,1990,0,0,150,35.17083333,-79.01472222
North Carolina,Raleigh/Durham,Raleigh-Durham International,RDU,1990,20263281,16857004,4358478,35.87527778,-78.78194444
North Carolina,Wilmington,Wilmington International,ILM,1990,467139,7053,131760,34.26694444,-77.90388889
North Carolina,Charlotte,Charlotte Douglas International,CLT,1991,59002,18342,7679036,35.21388889,-80.94305556
North Carolina,Greensboro/High Point,Piedmont Triad International,GSO,1991,11232,4088,813112,36.09194444,-79.94277778
North Carolina,Greenville,Pitt Greenville,PGV,1991,0,0,3428,35.63333333,-77.38527778
North Carolina,Goldsboro,Seymour Johnson AFB,GSB,1991,0,0,0,35.33972222,-77.96
North Carolina,New Bern/Morehead/Beaufort,Craven County Regional,EWN,1991,263,0,5507,35.07361111,-77.0425
North Carolina,Fayetteville,Pope AFB,POB,1991,0,0,6768,35.17083333,-79.01472222
North Carolina,Raleigh/Durham,Raleigh-Durham International,RDU,1991,24375,8940,4316304,35.87527778,-78.78194444
North Carolina,Asheville,Asheville Regional,AVL,1991,382,18,168041,35.435,-82.54111111
North Carolina,Maxton,Laurinburg-Maxton,MXE,1991,0,0,0,34.79166667,-79.36611111
North Carolina,Hoffman,Mackall AAF,HFF,1991,0,0,0,35.03638889,-79.49777778
North Carolina,Fayetteville,Fayetteville Regional/Grannis Field,FAY,1991,81,25,147083,34.99138889,-78.88027778
North Carolina,Wilmington,Wilmington International,ILM,1991,536,0,123089,34.26694444,-77.90388889
North Carolina,Jacksonville/Camp Lejeune,Albert J Ellis,OAJ,1991,35,0,68737,34.83027778,-77.61166667
North Carolina,Kinston,Kinston Regional Jetport at Stallings Field,ISO,1991,11,0,22954,35.32666667,-77.61666667
North Carolina,Cherry Point,Cherry Point MCAS,NKT,1991,379,0,17866,34.9025,-76.88138889
North Carolina,Charlotte,Charlotte Douglas International,CLT,1992,53163,23216,8239025,35.21388889,-80.94305556
North Carolina,Greensboro/High Point,Piedmont Triad International,GSO,1992,13942,3339,857093,36.09194444,-79.94277778
North Carolina,Goldsboro,Seymour Johnson AFB,GSB,1992,22,0,243,35.33972222,-77.96
North Carolina,New Bern/Morehead/Beaufort,Craven County Regional,EWN,1992,308,0,0,35.07361111,-77.0425
North Carolina,Fayetteville,Pope AFB,POB,1992,0,0,7083,35.17083333,-79.01472222
North Carolina,Raleigh/Durham,Raleigh-Durham International,RDU,1992,22164,9695,4386144,35.87527778,-78.78194444
North Carolina,Winston-Salem,Smith Reynolds,INT,1992,0,0,175,36.13527778,-80.22555556
North Carolina,Elizabeth City,Elizabeth,ECG,1992,0,0,49,36.25916667,-76.17305556
North Carolina,Asheville,Asheville Regional,AVL,1992,396,35,164762,35.435,-82.54111111
North Carolina,Hickory,Hickory Regional,HKY,1992,0,0,35,35.74055556,-81.39
North Carolina,Fayetteville,Fayetteville Regional/Grannis Field,FAY,1992,106,28,133839,34.99138889,-78.88027778
North Carolina,Wilmington,Wilmington International,ILM,1992,622,0,124358,34.26694444,-77.90388889
North Carolina,Jacksonville/Camp Lejeune,Albert J Ellis,OAJ,1992,43,0,53245,34.83027778,-77.61166667
North Carolina,Kinston,Kinston Regional Jetport at Stallings Field,ISO,1992,11,0,9039,35.32666667,-77.61666667
North Carolina,Cherry Point,Cherry Point MCAS,NKT,1992,0,0,18532,34.9025,-76.88138889
North Carolina,Charlotte,Charlotte Douglas International,CLT,1993,47007,24487,7805221,35.21388889,-80.94305556
North Carolina,Greensboro/High Point,Piedmont Triad International,GSO,1993,22499,3341,942395,36.09194444,-79.94277778
North Carolina,Goldsboro,Seymour Johnson AFB,GSB,1993,0,0,105,35.33972222,-77.96
North Carolina,New Bern/Morehead/Beaufort,Craven County Regional,EWN,1993,317,0,0,35.07361111,-77.0425
North Carolina,Fayetteville,Pope AFB,POB,1993,21,0,10152,35.17083333,-79.01472222
North Carolina,Raleigh/Durham,Raleigh-Durham International,RDU,1993,18250,10872,4203390,35.87527778,-78.78194444
North Carolina,Winston-Salem,Smith Reynolds,INT,1993,0,0,279,36.13527778,-80.22555556
North Carolina,Asheville,Asheville Regional,AVL,1993,801,13,185300,35.435,-82.54111111
North Carolina,Hickory,Hickory Regional,HKY,1993,14,0,0,35.74055556,-81.39
North Carolina,Fayetteville,Fayetteville Regional/Grannis Field,FAY,1993,80,18,151579,34.99138889,-78.88027778
North Carolina,Wilmington,Wilmington International,ILM,1993,698,0,140280,34.26694444,-77.90388889
North Carolina,Jacksonville/Camp Lejeune,Albert J Ellis,OAJ,1993,51,0,48618,34.83027778,-77.61166667
North Carolina,Kinston,Kinston Regional Jetport at Stallings Field,ISO,1993,12,0,1835,35.32666667,-77.61666667
North Carolina,Cherry Point,Cherry Point MCAS,NKT,1993,69,0,17060,34.9025,-76.88138889
North Carolina,Charlotte,Charlotte Douglas International,CLT,1994,41560,23568,9388066,35.21388889,-80.94305556
North Carolina,Greensboro/High Point,Piedmont Triad International,GSO,1994,19688,3094,1820064,36.09194444,-79.94277778
North Carolina,Greenville,Pitt Greenville,PGV,1994,1,0,0,35.63333333,-77.38527778
North Carolina,Goldsboro,Seymour Johnson AFB,GSB,1994,0,0,294,35.33972222,-77.96
North Carolina,New Bern/Morehead/Beaufort,Craven County Regional,EWN,1994,425,0,0,35.07361111,-77.0425
North Carolina,Fayetteville,Pope AFB,POB,1994,198,0,11210,35.17083333,-79.01472222
North Carolina,Raleigh/Durham,Raleigh-Durham International,RDU,1994,19076,12409,3765259,35.87527778,-78.78194444
North Carolina,Winston-Salem,Smith Reynolds,INT,1994,1,0,430,36.13527778,-80.22555556
North Carolina,Asheville,Asheville Regional,AVL,1994,430,5,259175,35.435,-82.54111111
North Carolina,Hoffman,Mackall AAF,HFF,1994,0,0,126,35.03638889,-79.49777778
North Carolina,Hickory,Hickory Regional,HKY,1994,7,0,0,35.74055556,-81.39
North Carolina,Statesville,Statesville Municipal,SVH,1994,0,0,0,35.76305556,-80.95527778
North Carolina,Fayetteville,Fayetteville Regional/Grannis Field,FAY,1994,80,11,170736,34.99138889,-78.88027778
North Carolina,Wilmington,Wilmington International,ILM,1994,738,0,175988,34.26694444,-77.90388889
North Carolina,Jacksonville/Camp Lejeune,Albert J Ellis,OAJ,1994,46,0,59455,34.83027778,-77.61166667
North Carolina,Rocky Mount,Rocky Mount-Wilson Regional,RWI,1994,3,0,0,35.85444444,-77.89055556
North Carolina,Kinston,Kinston Regional Jetport at Stallings Field,ISO,1994,30,0,2439,35.32666667,-77.61666667
North Carolina,Cherry Point,Cherry Point MCAS,NKT,1994,56,0,16426,34.9025,-76.88138889
North Carolina,Charlotte,Charlotte Douglas International,CLT,1995,44637,25648,9589321,35.21388889,-80.94305556
North Carolina,Greensboro/High Point,Piedmont Triad International,GSO,1995,17524,6127,1616121,36.09194444,-79.94277778
North Carolina,Greenville,Pitt Greenville,PGV,1995,0,0,1010,35.63333333,-77.38527778
North Carolina,Goldsboro,Seymour Johnson AFB,GSB,1995,0,0,196,35.33972222,-77.96
North Carolina,New Bern/Morehead/Beaufort,Craven County Regional,EWN,1995,535,0,0,35.07361111,-77.0425
North Carolina,Fayetteville,Pope AFB,POB,1995,29,0,9754,35.17083333,-79.01472222
North Carolina,Raleigh/Durham,Raleigh-Durham International,RDU,1995,19933,11296,2791552,35.87527778,-78.78194444
North Carolina,Winston-Salem,Smith Reynolds,INT,1995,0,0,112,36.13527778,-80.22555556
North Carolina,Asheville,Asheville Regional,AVL,1995,361,0,226226,35.435,-82.54111111
North Carolina,Pinehurst/Southern Pines,Moore County,SOP,1995,0,0,64,35.2375,-79.38888889
North Carolina,Fayetteville,Fayetteville Regional/Grannis Field,FAY,1995,68,5,155827,34.99138889,-78.88027778
North Carolina,Wilmington,Wilmington International,ILM,1995,783,0,174046,34.26694444,-77.90388889
North Carolina,Jacksonville/Camp Lejeune,Albert J Ellis,OAJ,1995,10,0,31403,34.83027778,-77.61166667
North Carolina,Kinston,Kinston Regional Jetport at Stallings Field,ISO,1995,528,0,958,35.32666667,-77.61666667
North Carolina,Cherry Point,Cherry Point MCAS,NKT,1995,69,0,14465,34.9025,-76.88138889
North Carolina,Charlotte,Charlotte Douglas International,CLT,1996,48581,29584,10007911,35.21388889,-80.94305556
North Carolina,Greensboro/High Point,Piedmont Triad International,GSO,1996,17735,7130,1200587,36.09194444,-79.94277778
North Carolina,Greenville,Pitt Greenville,PGV,1996,2,0,743,35.63333333,-77.38527778
North Carolina,Goldsboro,Seymour Johnson AFB,GSB,1996,84,0,122,35.33972222,-77.96
North Carolina,New Bern/Morehead/Beaufort,Craven County Regional,EWN,1996,550,0,25,35.07361111,-77.0425
North Carolina,Fayetteville,Pope AFB,POB,1996,130,0,13511,35.17083333,-79.01472222
North Carolina,Raleigh/Durham,Raleigh-Durham International,RDU,1996,25380,10888,2879935,35.87527778,-78.78194444
North Carolina,Winston-Salem,Smith Reynolds,INT,1996,0,0,240,36.13527778,-80.22555556
North Carolina,Asheville,Asheville Regional,AVL,1996,397,0,199441,35.435,-82.54111111
North Carolina,Hickory,Hickory Regional,HKY,1996,0,0,173,35.74055556,-81.39
North Carolina,Fayetteville,Fayetteville Regional/Grannis Field,FAY,1996,58,1,162537,34.99138889,-78.88027778
North Carolina,Wilmington,Wilmington International,ILM,1996,842,0,183258,34.26694444,-77.90388889
North Carolina,Jacksonville/Camp Lejeune,Albert J Ellis,OAJ,1996,6,0,21002,34.83027778,-77.61166667
North Carolina,Rocky Mount,Rocky Mount-Wilson Regional,RWI,1996,0,0,0,35.85444444,-77.89055556
North Carolina,Kinston,Kinston Regional Jetport at Stallings Field,ISO,1996,35,0,639,35.32666667,-77.61666667
North Carolina,Cherry Point,Cherry Point MCAS,NKT,1996,19,0,17738,34.9025,-76.88138889
North Carolina,Charlotte,Charlotte Douglas International,CLT,1997,61832,31963,10357765,35.21388889,-80.94305556
North Carolina,Greensboro/High Point,Piedmont Triad International,GSO,1997,27365,6874,1033528,36.09194444,-79.94277778
North Carolina,Greenville,Pitt Greenville,PGV,1997,0,0,641,35.63333333,-77.38527778
North Carolina,Goldsboro,Seymour Johnson AFB,GSB,1997,0,0,303,35.33972222,-77.96
North Carolina,New Bern/Morehead/Beaufort,Craven County Regional,EWN,1997,496,0,0,35.07361111,-77.0425
North Carolina,Fayetteville,Pope AFB,POB,1997,45,0,6819,35.17083333,-79.01472222
