State,City,Airport,Code,Year,Freight tons,Mail tons,Passengers,Latitude,Longitude
Maine,Bangor,Bangor International,BGR,1990,1023725,921209,134442,44.80777778,-68.82777778
Maine,Limestone,Loring AFB,LIZ,1990,21867,0,0,46.95027778,-67.88611111
Maine,Portland,Portland International Jetport,PWM,1990,1638615,3101908,472052,43.64444444,-70.30361111
Maine,Brunswick,Brunswick NAS,NHZ,1991,1,0,294,43.89222222,-69.93916667
Maine,Augusta/Waterville,Augusta,AUG,1991,331,0,0,44.31805556,-69.79666667
Maine,Portland,Portland International Jetport,PWM,1991,3133,1028,451903,43.64444444,-70.30361111
Maine,Sanford,Sanford Municipal,SFM,1991,0,0,0,43.39472222,-70.71
Maine,Bangor,Bangor International,BGR,1991,3949,1095,200487,44.80777778,-68.82777778
Maine,Presque Isle/Houlton,Presque Isle Municipal,PQI,1991,107,0,0,46.685,-68.0475
Maine,Limestone,Loring AFB,LIZ,1991,507,0,55,46.95027778,-67.88611111
Maine,Brunswick,Brunswick NAS,NHZ,1992,0,0,0,43.89222222,-69.93916667
Maine,Augusta/Waterville,Augusta,AUG,1992,345,0,0,44.31805556,-69.79666667
Maine,Portland,Portland International Jetport,PWM,1992,3805,1031,463590,43.64444444,-70.30361111
Maine,Sanford,Sanford Municipal,SFM,1992,0,0,29,43.39472222,-70.71
Maine,Bangor,Bangor International,BGR,1992,1036,367,136751,44.80777778,-68.82777778
Maine,Presque Isle/Houlton,Presque Isle Municipal,PQI,1992,102,0,4673,46.685,-68.0475
Maine,Limestone,Loring AFB,LIZ,1992,1306,0,3,46.95027778,-67.88611111
Maine,Augusta/Waterville,Waterville Robert Lafleur,WVL,1992,1,0,0,44.53388889,-69.67583333
Maine,Brunswick,Brunswick NAS,NHZ,1993,46,0,333,43.89222222,-69.93916667
Maine,Augusta/Waterville,Augusta,AUG,1993,390,0,0,44.31805556,-69.79666667
Maine,Portland,Portland International Jetport,PWM,1993,3233,952,471545,43.64444444,-70.30361111
Maine,Bangor,Bangor International,BGR,1993,903,213,164472,44.80777778,-68.82777778
Maine,Presque Isle/Houlton,Presque Isle Municipal,PQI,1993,137,0,18505,46.685,-68.0475
Maine,Limestone,Loring AFB,LIZ,1993,0,0,0,46.95027778,-67.88611111
Maine,Lewiston/Auburn,Auburn Lewiston Municipal,LEW,1993,0,0,0,44.0475,-70.28388889
Maine,Brunswick,Brunswick NAS,NHZ,1994,0,0,50,43.89222222,-69.93916667
Maine,Augusta/Waterville,Augusta,AUG,1994,478,0,0,44.31805556,-69.79666667
Maine,Portland,Portland International Jetport,PWM,1994,3653,1037,460632,43.64444444,-70.30361111
Maine,Bangor,Bangor International,BGR,1994,1509,118,159391,44.80777778,-68.82777778
Maine,Presque Isle/Houlton,Presque Isle Municipal,PQI,1994,141,0,18468,46.685,-68.0475
Maine,Lewiston/Auburn,Auburn Lewiston Municipal,LEW,1994,1,0,0,44.0475,-70.28388889
Maine,Brunswick,Brunswick NAS,NHZ,1995,0,0,383,43.89222222,-69.93916667
Maine,Augusta/Waterville,Augusta,AUG,1995,275,0,0,44.31805556,-69.79666667
Maine,Portland,Portland International Jetport,PWM,1995,4219,698,500941,43.64444444,-70.30361111
Maine,Bangor,Bangor International,BGR,1995,2347,101,193602,44.80777778,-68.82777778
Maine,Presque Isle/Houlton,Presque Isle Municipal,PQI,1995,145,0,21818,46.685,-68.0475
Maine,Augusta/Waterville,Waterville Robert Lafleur,WVL,1995,0,0,0,44.53388889,-69.67583333
Maine,Brunswick,Brunswick NAS,NHZ,1996,0,0,187,43.89222222,-69.93916667
Maine,Augusta/Waterville,Augusta,AUG,1996,276,0,0,44.31805556,-69.79666667
Maine,Portland,Portland International Jetport,PWM,1996,3920,858,433473,43.64444444,-70.30361111
Maine,Sanford,Sanford Municipal,SFM,1996,0,0,55,43.39472222,-70.71
Maine,Bangor,Bangor International,BGR,1996,5616,177,169903,44.80777778,-68.82777778
Maine,Presque Isle/Houlton,Presque Isle Municipal,PQI,1996,133,0,23140,46.685,-68.0475
Maine,Brunswick,Brunswick NAS,NHZ,1997,0,0,0,43.89222222,-69.93916667
Maine,Augusta/Waterville,Augusta,AUG,1997,55,0,0,44.31805556,-69.79666667
Maine,Portland,Portland International Jetport,PWM,1997,6242,654,439674,43.64444444,-70.30361111
Maine,Bangor,Bangor International,BGR,1997,4826,244,126933,44.80777778,-68.82777778
Maine,Presque Isle/Houlton,Presque Isle Municipal,PQI,1997,171,0,10310,46.685,-68.0475
Maine,Brunswick,Brunswick NAS,NHZ,1998,47,0,271,43.89222222,-69.93916667
Maine,Augusta/Waterville,Augusta,AUG,1998,2,0,0,44.31805556,-69.79666667
Maine,Portland,Portland International Jetport,PWM,1998,6654,274,464374,43.64444444,-70.30361111
Maine,Houlton,Houlton International,HUL,1998,0,0,0,46.12305556,-67.79333333
Maine,Bangor,Bangor International,BGR,1998,5147,149,106554,44.80777778,-68.82777778
Maine,Presque Isle/Houlton,Presque Isle Municipal,PQI,1998,208,0,0,46.685,-68.0475
Maine,Millinocket,Millinocket Municipal,MLT,1998,19,0,12,45.64777778,-68.68555556
Maine,Brunswick,Brunswick NAS,NHZ,1999,97,0,176,43.89222222,-69.93916667
