State,City,Airport,Code,Year,Freight tons,Mail tons,Passengers,Latitude,Longitude
Washington,Seattle,Seattle/Tacoma International,SEA,1994,147345,37887,9963072,47.44916667,-122.3080556
Washington,Everett,Snohomish County Paine Field,PAE,1994,13,0,0,47.90833333,-122.2813889
Washington,Lopez Island,Lopez Island Airport,LPS,1994,68,0,0,48.48277778,-122.9355556
Washington,Burlington/Mount Vernon,Skagit Regional (Bayview),MVW,1994,236,0,0,48.47027778,-122.4105556
Washington,Omak,Omak Airport,OMK,1994,24,0,0,48.46666667,-119.5208333
Washington,Bremerton,Kitsap County,PWT,1994,359,0,314,47.485,-122.7633333
Washington,Tacoma,Gray AAF,GRF,1994,0,0,40,47.08333333,-122.5791667
Washington,Seattle,King County Airport-Boeing Field,BFI,1994,2003,21,2091,47.52888889,-122.2994444
Washington,Bellingham,Bellingham International,BLI,1994,610,3,98270,48.79444444,-122.5347222
Washington,Port Angeles,William R. Fairchild International,CLM,1994,96,1,27654,48.11888889,-123.4936111
Washington,Whidbey Island,Whidbey Island NAS,NUW,1994,0,0,286,48.35222222,-122.6541667
Washington,Moses Lake,Grant County International,MWH,1994,221,2,8242,47.205,-119.3155556
Washington,Blaine,Blaine Municipal,BWS,1994,14,0,0,48.98972222,-122.7305556
Washington,Oak Harbor,Wes Lupian Airfield,ODW,1994,0,0,0,48.25333333,-122.6725
Washington,Yakima,Yakima Air Terminal/McAllister Field,YKM,1994,308,26,61390,46.56694444,-120.5377778
Washington,Roche Harbor,Roche Harbor Airport,RCE,1994,0,0,0,48.61222222,-123.1386111
Washington,Spokane,Fairchild AFB,SKA,1994,10,0,0,47.615,-117.6569444
Washington,Spokane,Felts Field,SFF,1994,120,0,0,47.68222222,-117.3161111
Washington,Walla Walla,Walla Walla Regional,ALW,1994,11,0,23068,46.09472222,-118.2911111
Washington,Pullman,Pullman Moscow Regional,PUW,1994,24,4,37231,46.74472222,-117.105
Washington,Spokane,Spokane International,GEG,1995,11358,3891,1490700,47.62,-117.5327778
Washington,Tacoma,McChord AFB,TCM,1995,0,0,8313,47.13833333,-122.475
Washington,Wenatchee,Pangborn Memorial,EAT,1995,207,6,49136,47.39972222,-120.2077778
Washington,Ellensburg,Bowers Field,ELN,1995,1,0,0,47.03388889,-120.5302778
Washington,Eastsound,Orcas Island,ESD,1995,80,0,0,48.70833333,-122.9125
Washington,Pasco/Kennewick/Richland,Tri Cities,PSC,1995,864,558,150372,46.26388889,-119.1147222
Washington,Friday Harbor,Friday Harbor Airport,FRD,1995,16,0,0,48.52638889,-123.0238889
Washington,Seattle,Seattle/Tacoma International,SEA,1995,150010,43300,10731233,47.44916667,-122.3080556
Washington,Everett,Snohomish County Paine Field,PAE,1995,4,0,0,47.90833333,-122.2813889
Washington,Tacoma,Tacoma Narrows,TIW,1995,0,0,19,47.26805556,-122.5769444
Washington,Lopez Island,Lopez Island Airport,LPS,1995,64,0,0,48.48277778,-122.9355556
Washington,Ephrata/Moses Lake,Ephrata,EPH,1995,1,0,0,47.30416667,-119.5125
Washington,Burlington/Mount Vernon,Skagit Regional (Bayview),MVW,1995,219,0,0,48.47027778,-122.4105556
Washington,Omak,Omak Airport,OMK,1995,18,0,0,48.46666667,-119.5208333
Washington,Bremerton,Kitsap County,PWT,1995,319,0,0,47.485,-122.7633333
Washington,Seattle,King County Airport-Boeing Field,BFI,1995,2740,0,2122,47.52888889,-122.2994444
Washington,Bellingham,Bellingham International,BLI,1995,599,8,116207,48.79444444,-122.5347222
Washington,Port Angeles,William R. Fairchild International,CLM,1995,93,3,28290,48.11888889,-123.4936111
Washington,Whidbey Island,Whidbey Island NAS,NUW,1995,21,0,438,48.35222222,-122.6541667
Washington,Moses Lake,Grant County International,MWH,1995,201,0,10831,47.205,-119.3155556
Washington,Oak Harbor,Wes Lupian Airfield,ODW,1995,0,0,0,48.25333333,-122.6725
Washington,Yakima,Yakima Air Terminal/McAllister Field,YKM,1995,283,13,77361,46.56694444,-120.5377778
Washington,Spokane,Felts Field,SFF,1995,105,0,0,47.68222222,-117.3161111
Washington,Walla Walla,Walla Walla Regional,ALW,1995,12,0,22461,46.09472222,-118.2911111
Washington,Pullman,Pullman Moscow Regional,PUW,1995,15,3,36764,46.74472222,-117.105
Washington,Spokane,Spokane International,GEG,1996,14292,4203,1621890,47.62,-117.5327778
Washington,Olympia,Olympia Regional,OLM,1996,0,0,51,46.97361111,-122.9033333
Washington,Othello,Othello Municipal,FVH,1996,0,0,0,46.795,-119.0802778
Washington,Tacoma,McChord AFB,TCM,1996,0,0,6377,47.13833333,-122.475
Washington,Wenatchee,Pangborn Memorial,EAT,1996,195,5,51650,47.39972222,-120.2077778
Washington,Eastsound,Orcas Island,ESD,1996,88,0,0,48.70833333,-122.9125
Washington,Pasco/Kennewick/Richland,Tri Cities,PSC,1996,791,570,152685,46.26388889,-119.1147222
Washington,Friday Harbor,Friday Harbor Airport,FRD,1996,20,0,0,48.52638889,-123.0238889
Washington,Seattle,Seattle/Tacoma International,SEA,1996,158915,50897,11486892,47.44916667,-122.3080556
Washington,Everett,Snohomish County Paine Field,PAE,1996,1,5,65,47.90833333,-122.2813889
Washington,Lopez Island,Lopez Island Airport,LPS,1996,67,0,0,48.48277778,-122.9355556
Washington,Ephrata/Moses Lake,Ephrata,EPH,1996,0,0,0,47.30416667,-119.5125
Washington,Burlington/Mount Vernon,Skagit Regional (Bayview),MVW,1996,192,0,0,48.47027778,-122.4105556
Washington,Omak,Omak Airport,OMK,1996,22,0,0,48.46666667,-119.5208333
Washington,Bremerton,Kitsap County,PWT,1996,313,0,0,47.485,-122.7633333
Washington,Seattle,King County Airport-Boeing Field,BFI,1996,11222,3,2862,47.52888889,-122.2994444
Washington,Bellingham,Bellingham International,BLI,1996,638,9,115362,48.79444444,-122.5347222
Washington,Port Angeles,William R. Fairchild International,CLM,1996,110,0,25956,48.11888889,-123.4936111
Washington,Whidbey Island,Whidbey Island NAS,NUW,1996,79,0,487,48.35222222,-122.6541667
Washington,Moses Lake,Grant County International,MWH,1996,161,0,10597,47.205,-119.3155556
Washington,Waterville,Waterville Airport,ZXZ,1996,1,0,0,47.65416667,-120.0541667
Washington,Yakima,Yakima Air Terminal/McAllister Field,YKM,1996,305,24,90579,46.56694444,-120.5377778
Washington,Spokane,Felts Field,SFF,1996,202,0,0,47.68222222,-117.3161111
Washington,Walla Walla,Walla Walla Regional,ALW,1996,12,0,23251,46.09472222,-118.2911111
Washington,Pullman,Pullman Moscow Regional,PUW,1996,20,0,38739,46.74472222,-117.105
Washington,Sequim,Sequim Valley,SQV,1996,1,0,0,48.09777778,-123.1852778
Washington,Spokane,Spokane International,GEG,1997,39751,5156,1478354,47.62,-117.5327778
Washington,Tacoma,McChord AFB,TCM,1997,17,0,10299,47.13833333,-122.475
Washington,Wenatchee,Pangborn Memorial,EAT,1997,259,5,51183,47.39972222,-120.2077778
Washington,Ellensburg,Bowers Field,ELN,1997,2,0,0,47.03388889,-120.5302778
Washington,Eastsound,Orcas Island,ESD,1997,98,0,0,48.70833333,-122.9125
Washington,Pasco/Kennewick/Richland,Tri Cities,PSC,1997,842,623,161884,46.26388889,-119.1147222
Washington,Friday Harbor,Friday Harbor Airport,FRD,1997,21,0,0,48.52638889,-123.0238889
Washington,Seattle,Seattle/Tacoma International,SEA,1997,149770,60764,11688347,47.44916667,-122.3080556
Washington,Everett,Snohomish County Paine Field,PAE,1997,5,0,0,47.90833333,-122.2813889
Washington,Lopez Island,Lopez Island Airport,LPS,1997,23,0,0,48.48277778,-122.9355556
Washington,Ephrata/Moses Lake,Ephrata,EPH,1997,1,0,0,47.30416667,-119.5125
Washington,Burlington/Mount Vernon,Skagit Regional (Bayview),MVW,1997,280,0,0,48.47027778,-122.4105556
Washington,Omak,Omak Airport,OMK,1997,26,0,0,48.46666667,-119.5208333
Washington,Bremerton,Kitsap County,PWT,1997,134,0,0,47.485,-122.7633333
Washington,Seattle,King County Airport-Boeing Field,BFI,1997,45354,8,4839,47.52888889,-122.2994444
Washington,Bellingham,Bellingham International,BLI,1997,694,12,97487,48.79444444,-122.5347222
Washington,Port Angeles,William R. Fairchild International,CLM,1997,121,1,21067,48.11888889,-123.4936111
Washington,Whidbey Island,Whidbey Island NAS,NUW,1997,0,0,559,48.35222222,-122.6541667
Washington,Moses Lake,Grant County International,MWH,1997,156,5,11245,47.205,-119.3155556
Washington,Shelton,Sanderson Field,SHN,1997,0,0,168,47.23388889,-123.1388889
Washington,Oak Harbor,Wes Lupian Airfield,ODW,1997,1,0,0,48.25333333,-122.6725
Washington,Yakima,Yakima Air Terminal/McAllister Field,YKM,1997,394,17,73709,46.56694444,-120.5377778
Washington,Spokane,Felts Field,SFF,1997,186,0,0,47.68222222,-117.3161111
Washington,Walla Walla,Walla Walla Regional,ALW,1997,14,0,22802,46.09472222,-118.2911111
Washington,Pullman,Pullman Moscow Regional,PUW,1997,22,0,34524,46.74472222,-117.105
Washington,Sequim,Sequim Valley,SQV,1997,1,0,0,48.09777778,-123.1852778
Washington,Spokane,Spokane International,GEG,1998,42981,5667,1458235,47.62,-117.5327778
Washington,Tacoma,McChord AFB,TCM,1998,0,0,6138,47.13833333,-122.475
Washington,Wenatchee,Pangborn Memorial,EAT,1998,161,5,50904,47.39972222,-120.2077778
Washington,Ellensburg,Bowers Field,ELN,1998,1,0,0,47.03388889,-120.5302778
Washington,Eastsound,Orcas Island,ESD,1998,104,0,0,48.70833333,-122.9125
Washington,Pasco/Kennewick/Richland,Tri Cities,PSC,1998,845,603,157890,46.26388889,-119.1147222
Washington,Friday Harbor,Friday Harbor Airport,FRD,1998,22,0,0,48.52638889,-123.0238889
Washington,Seattle,Seattle/Tacoma International,SEA,1998,144210,73285,12242768,47.44916667,-122.3080556
Washington,Everett,Snohomish County Paine Field,PAE,1998,3,1,66,47.90833333,-122.2813889
Washington,Burlington/Mount Vernon,Skagit Regional (Bayview),MVW,1998,272,0,0,48.47027778,-122.4105556
Washington,Omak,Omak Airport,OMK,1998,29,0,0,48.46666667,-119.5208333
Washington,Seattle,King County Airport-Boeing Field,BFI,1998,46441,10,7304,47.52888889,-122.2994444
Washington,Bellingham,Bellingham International,BLI,1998,736,17,63095,48.79444444,-122.5347222
Washington,Port Angeles,William R. Fairchild International,CLM,1998,109,0,23123,48.11888889,-123.4936111
Washington,Whidbey Island,Whidbey Island NAS,NUW,1998,0,0,441,48.35222222,-122.6541667
Washington,Moses Lake,Grant County International,MWH,1998,270,0,11085,47.205,-119.3155556
Washington,Waterville,Waterville Airport,ZXZ,1998,1,0,0,47.65416667,-120.0541667
Washington,Oak Harbor,Wes Lupian Airfield,ODW,1998,1,0,0,48.25333333,-122.6725
Washington,Yakima,Yakima Air Terminal/McAllister Field,YKM,1998,373,15,60932,46.56694444,-120.5377778
Washington,Spokane,Felts Field,SFF,1998,182,0,0,47.68222222,-117.3161111
Washington,Walla Walla,Walla Walla Regional,ALW,1998,8,0,23378,46.09472222,-118.2911111
Washington,Pullman,Pullman Moscow Regional,PUW,1998,20,0,28736,46.74472222,-117.105
Washington,Spokane,Spokane International,GEG,1999,39680,13029,1479012,47.62,-117.5327778
Washington,Tacoma,McChord AFB,TCM,1999,0,0,9255,47.13833333,-122.475
Washington,Wenatchee,Pangborn Memorial,EAT,1999,171,8,51996,47.39972222,-120.2077778
Washington,Ellensburg,Bowers Field,ELN,1999,1,0,0,47.03388889,-120.5302778
Washington,Eastsound,Orcas Island,ESD,1999,100,0,0,48.70833333,-122.9125
Washington,Pasco/Kennewick/Richland,Tri Cities,PSC,1999,906,489,160663,46.26388889,-119.1147222
Washington,Friday Harbor,Friday Harbor Airport,FRD,1999,18,0,0,48.52638889,-123.0238889
Washington,Seattle,Seattle/Tacoma International,SEA,1999,146043,84122,13063780,47.44916667,-122.3080556
Washington,Everett,Snohomish County Paine Field,PAE,1999,0,0,0,47.90833333,-122.2813889
Washington,Renton,Renton Municipal,RNT,1999,0,0,0,47.49305556,-122.2158333
Washington,Ephrata/Moses Lake,Ephrata,EPH,1999,1,0,0,47.30416667,-119.5125
Washington,Burlington/Mount Vernon,Skagit Regional (Bayview),MVW,1999,262,0,0,48.47027778,-122.4105556
Washington,Omak,Omak Airport,OMK,1999,26,0,0,48.46666667,-119.5208333
Washington,Bremerton,Kitsap County,PWT,1999,1,0,0,47.485,-122.7633333
Washington,Seattle,King County Airport-Boeing Field,BFI,1999,41125,118,3055,47.52888889,-122.2994444
Washington,Bellingham,Bellingham International,BLI,1999,753,14,67668,48.79444444,-122.5347222
Washington,Port Angeles,William R. Fairchild International,CLM,1999,120,0,24669,48.11888889,-123.4936111
Washington,Whidbey Island,Whidbey Island NAS,NUW,1999,44,0,522,48.35222222,-122.6541667
Washington,Moses Lake,Grant County International,MWH,1999,271,0,11769,47.205,-119.3155556
Washington,Oak Harbor,Wes Lupian Airfield,ODW,1999,7,0,0,48.25333333,-122.6725
Washington,Yakima,Yakima Air Terminal/McAllister Field,YKM,1999,413,13,62332,46.56694444,-120.5377778
Washington,Spokane,Felts Field,SFF,1999,228,0,0,47.68222222,-117.3161111
Washington,Walla Walla,Walla Walla Regional,ALW,1999,9,0,30977,46.09472222,-118.2911111
Washington,Pullman,Pullman Moscow Regional,PUW,1999,74,0,34858,46.74472222,-117.105
Washington,Spokane,Spokane International,GEG,2000,46442,16602,1473267,47.62,-117.5327778
Washington,Tacoma,McChord AFB,TCM,2000,17,0,3793,47.13833333,-122.475
Washington,Wenatchee,Pangborn Memorial,EAT,2000,188,8,48781,47.39972222,-120.2077778
Washington,Eastsound,Orcas Island,ESD,2000,101,0,0,48.70833333,-122.9125
Washington,Pasco/Kennewick/Richland,Tri Cities,PSC,2000,969,431,164902,46.26388889,-119.1147222
Washington,Friday Harbor,Friday Harbor Airport,FRD,2000,19,0,0,48.52638889,-123.0238889
Washington,Seattle,Seattle/Tacoma International,SEA,2000,152413,73312,13318897,47.44916667,-122.3080556
Washington,Everett,Snohomish County Paine Field,PAE,2000,0,0,304,47.90833333,-122.2813889
Washington,Ephrata/Moses Lake,Ephrata,EPH,2000,1,0,0,47.30416667,-119.5125
Washington,Burlington/Mount Vernon,Skagit Regional (Bayview),MVW,2000,262,0,0,48.47027778,-122.4105556
Washington,Omak,Omak Airport,OMK,2000,36,0,0,48.46666667,-119.5208333
Washington,Bremerton,Kitsap County,PWT,2000,1,0,62,47.485,-122.7633333
Washington,Seattle,King County Airport-Boeing Field,BFI,2000,37036,52,2795,47.52888889,-122.2994444
Washington,Bellingham,Bellingham International,BLI,2000,684,12,84819,48.79444444,-122.5347222
Washington,Port Angeles,William R. Fairchild International,CLM,2000,142,0,22212,48.11888889,-123.4936111
Washington,Whidbey Island,Whidbey Island NAS,NUW,2000,48,0,363,48.35222222,-122.6541667
Washington,Moses Lake,Grant County International,MWH,2000,318,0,10482,47.205,-119.3155556
Washington,Shelton,Sanderson Field,SHN,2000,0,0,588,47.23388889,-123.1388889
Washington,Waterville,Waterville Airport,ZXZ,2000,0,0,0,47.65416667,-120.0541667
Washington,Oak Harbor,Wes Lupian Airfield,ODW,2000,3,0,0,48.25333333,-122.6725
Washington,Yakima,Yakima Air Terminal/McAllister Field,YKM,2000,433,37,60473,46.56694444,-120.5377778
Washington,Spokane,Fairchild AFB,SKA,2000,0,0,83,47.615,-117.6569444
Washington,Spokane,Felts Field,SFF,2000,262,0,0,47.68222222,-117.3161111
Washington,Walla Walla,Walla Walla Regional,ALW,2000,11,0,31478,46.09472222,-118.2911111
Washington,Pullman,Pullman Moscow Regional,PUW,2000,17,0,33196,46.74472222,-117.105
Washington,Spokane,Spokane International,GEG,2001,47408,10731,1355223,47.62,-117.5327778
Washington,Tacoma,McChord AFB,TCM,2001,4,0,7712,47.13833333,-122.475
Washington,Wenatchee,Pangborn Memorial,EAT,2001,197,7,47201,47.39972222,-120.2077778
Washington,Eastsound,Orcas Island,ESD,2001,89,0,0,48.70833333,-122.9125
Washington,Pasco/Kennewick/Richland,Tri Cities,PSC,2001,886,199,148463,46.26388889,-119.1147222
Washington,Friday Harbor,Friday Harbor Airport,FRD,2001,24,0,0,48.52638889,-123.0238889
Washington,Seattle,Seattle/Tacoma International,SEA,2001,179153,50761,12705320,47.44916667,-122.3080556
Washington,Everett,Snohomish County Paine Field,PAE,2001,1707,0,0,47.90833333,-122.2813889
Washington,Ephrata/Moses Lake,Ephrata,EPH,2001,1,0,0,47.30416667,-119.5125
Washington,Burlington/Mount Vernon,Skagit Regional (Bayview),MVW,2001,86,0,0,48.47027778,-122.4105556
Washington,Omak,Omak Airport,OMK,2001,36,0,0,48.46666667,-119.5208333
Washington,Tacoma,Gray AAF,GRF,2001,0,0,0,47.08333333,-122.5791667
Washington,Seattle,King County Airport-Boeing Field,BFI,2001,50668,5,2680,47.52888889,-122.2994444
Washington,Bellingham,Bellingham International,BLI,2001,552,3,70993,48.79444444,-122.5347222
Washington,Port Angeles,William R. Fairchild International,CLM,2001,118,0,22497,48.11888889,-123.4936111
Washington,Whidbey Island,Whidbey Island NAS,NUW,2001,18,0,509,48.35222222,-122.6541667
Washington,Moses Lake,Grant County International,MWH,2001,370,0,8986,47.205,-119.3155556
Washington,Oak Harbor,Wes Lupian Airfield,ODW,2001,117,0,0,48.25333333,-122.6725
Washington,Yakima,Yakima Air Terminal/McAllister Field,YKM,2001,392,13,54491,46.56694444,-120.5377778
Washington,Spokane,Felts Field,SFF,2001,152,0,0,47.68222222,-117.3161111
Washington,Walla Walla,Walla Walla Regional,ALW,2001,5,0,28486,46.09472222,-118.2911111
Washington,Pullman,Pullman Moscow Regional,PUW,2001,11,0,28176,46.74472222,-117.105
Washington,Spokane,Spokane International,GEG,2002,33320,785,1281330,47.62,-117.5327778
Washington,Tacoma,McChord AFB,TCM,2002,1190,0,2608,47.13833333,-122.475
Washington,Wenatchee,Pangborn Memorial,EAT,2002,189,4,41240,47.39972222,-120.2077778
Washington,Eastsound,Orcas Island,ESD,2002,65,0,0,48.70833333,-122.9125
Washington,Pasco/Kennewick/Richland,Tri Cities,PSC,2002,851,107,156057,46.26388889,-119.1147222
Washington,Friday Harbor,Friday Harbor Airport,FRD,2002,14,0,0,48.52638889,-123.0238889
