State,City,Airport,Code,Year,Freight tons,Mail tons,Passengers,Latitude,Longitude
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,1993,30,1,43297,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,1993,4,0,14741,33.45027778,-88.59138889
Mississippi,Meridian,Key Field,MEI,1993,251,0,8475,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,1993,0,0,1003,31.4675,-89.33666667
Mississippi,Greenville,Greenville Municipal,GLH,1993,0,0,295,33.48444444,-90.985
Mississippi,Bay St. Louis,Stennis International,UXP,1993,0,0,15979,30.36777778,-89.45444444
Mississippi,Jackson,Hawkins Field,HKS,1993,0,0,0,32.33361111,-90.22222222
Mississippi,Greenwood,Greenwood/Leflore,GWO,1993,0,0,0,33.495,-90.08888889
Mississippi,Tupelo,Tupelo Regional,TUP,1993,0,0,60,34.25888889,-88.76722222
Mississippi,Biloxi,Keesler AFB,BIX,1994,0,0,0,30.41111111,-88.92361111
Mississippi,Oxford,University-Oxford,UOX,1994,0,0,119,34.38444444,-89.535
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,1994,4167,2001,320470,32.30972222,-90.07583333
Mississippi,Columbus,Columbus AFB,CBM,1994,0,0,496,33.64361111,-88.44388889
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,1994,40,1,141594,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,1994,8,0,26295,33.45027778,-88.59138889
Mississippi,Meridian,Key Field,MEI,1994,284,0,16859,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,1994,2,0,727,31.4675,-89.33666667
Mississippi,Greenville,Greenville Municipal,GLH,1994,0,0,1298,33.48444444,-90.985
Mississippi,Bay St. Louis,Stennis International,UXP,1994,4,0,37303,30.36777778,-89.45444444
Mississippi,Natchez,Hardy-Anders Field Natchez-Adams County,HEZ,1994,0,0,1087,31.61472222,-91.29638889
Mississippi,Greenwood,Greenwood/Leflore,GWO,1994,1,0,0,33.495,-90.08888889
Mississippi,Tupelo,Tupelo Regional,TUP,1994,1,0,81,34.25888889,-88.76722222
Mississippi,Biloxi,Keesler AFB,BIX,1995,0,0,0,30.41111111,-88.92361111
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,1995,2301,1933,351955,32.30972222,-90.07583333
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,1995,42,0,83107,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,1995,8,0,25045,33.45027778,-88.59138889
Mississippi,Meridian,Key Field,MEI,1995,238,0,14987,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,1995,0,0,884,31.4675,-89.33666667
Mississippi,Louisville,Louisville Winston County,LMS,1995,1,0,0,33.14277778,-89.06111111
Mississippi,Greenville,Greenville Municipal,GLH,1995,8,0,302,33.48444444,-90.985
Mississippi,Bay St. Louis,Stennis International,UXP,1995,0,0,384,30.36777778,-89.45444444
Mississippi,Tupelo,Tupelo Regional,TUP,1995,0,0,25,34.25888889,-88.76722222
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,1996,5644,2053,375706,32.30972222,-90.07583333
Mississippi,Columbus,Columbus AFB,CBM,1996,1,0,0,33.64361111,-88.44388889
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,1996,29,0,137407,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,1996,13,0,26567,33.45027778,-88.59138889
Mississippi,Meridian,Key Field,MEI,1996,251,0,17978,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,1996,0,0,1072,31.4675,-89.33666667
Mississippi,Greenville,Greenville Municipal,GLH,1996,0,0,291,33.48444444,-90.985
Mississippi,Greenwood,Greenwood/Leflore,GWO,1996,1,0,34,33.495,-90.08888889
Mississippi,Tupelo,Tupelo Regional,TUP,1996,0,0,423,34.25888889,-88.76722222
Mississippi,Oxford,University-Oxford,UOX,1997,0,0,56,34.38444444,-89.535
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,1997,14148,2086,423435,32.30972222,-90.07583333
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,1997,21,0,196042,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,1997,14,0,26570,33.45027778,-88.59138889
Mississippi,Meridian,Key Field,MEI,1997,289,0,18807,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,1997,0,0,1386,31.4675,-89.33666667
Mississippi,Pascagoula,Jackson County,PGL,1997,0,0,0,30.37638889,-88.49527778
Mississippi,Greenwood,Greenwood/Leflore,GWO,1997,10,0,0,33.495,-90.08888889
Mississippi,Tupelo,Tupelo Regional,TUP,1997,2,0,304,34.25888889,-88.76722222
Mississippi,Biloxi,Keesler AFB,BIX,1998,0,0,0,30.41111111,-88.92361111
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,1998,12892,2127,593398,32.30972222,-90.07583333
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,1998,27,0,213143,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,1998,10,0,28823,33.45027778,-88.59138889
Mississippi,Meridian,Key Field,MEI,1998,290,0,19845,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,1998,30,0,1639,31.4675,-89.33666667
Mississippi,Pascagoula,Jackson County,PGL,1998,1603,0,0,30.37638889,-88.49527778
Mississippi,Greenville,Greenville Municipal,GLH,1998,2,0,0,33.48444444,-90.985
Mississippi,Jackson,Hawkins Field,HKS,1998,0,0,0,32.33361111,-90.22222222
Mississippi,Greenwood,Greenwood/Leflore,GWO,1998,0,0,0,33.495,-90.08888889
Mississippi,Tupelo,Tupelo Regional,TUP,1998,3,0,877,34.25888889,-88.76722222
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,1999,11004,2433,637757,32.30972222,-90.07583333
Mississippi,Columbus,Lowndes County,UBS,1999,0,0,0,33.46527778,-88.38055556
Mississippi,Corinth,Roscoe Turner,CRX,1999,1,0,0,34.915,-88.60361111
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,1999,36,2,374885,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,1999,12,0,30117,33.45027778,-88.59138889
Mississippi,Meridian,Key Field,MEI,1999,31,0,21908,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,1999,0,0,885,31.4675,-89.33666667
Mississippi,Louisville,Louisville Winston County,LMS,1999,1,0,0,33.14277778,-89.06111111
Mississippi,Greenville,Greenville Municipal,GLH,1999,0,0,31,33.48444444,-90.985
Mississippi,Jackson,Hawkins Field,HKS,1999,1,0,0,32.33361111,-90.22222222
Mississippi,Greenwood,Greenwood/Leflore,GWO,1999,1,0,0,33.495,-90.08888889
Mississippi,Tupelo,Tupelo Regional,TUP,1999,0,0,738,34.25888889,-88.76722222
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,2000,11682,2193,662052,32.30972222,-90.07583333
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,2000,22,1,429804,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,2000,9,0,28825,33.45027778,-88.59138889
Mississippi,Meridian,Key Field,MEI,2000,17,0,21067,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,2000,0,0,1681,31.4675,-89.33666667
Mississippi,Greenville,Greenville Municipal,GLH,2000,0,0,274,33.48444444,-90.985
Mississippi,Greenwood,Greenwood/Leflore,GWO,2000,6,0,0,33.495,-90.08888889
Mississippi,Tupelo,Tupelo Regional,TUP,2000,1,0,560,34.25888889,-88.76722222
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,2001,20179,774,596724,32.30972222,-90.07583333
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,2001,11,0,358179,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,2001,2,0,26420,33.45027778,-88.59138889
Mississippi,Meridian,Key Field,MEI,2001,8,0,19642,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,2001,0,0,686,31.4675,-89.33666667
Mississippi,Greenville,Greenville Municipal,GLH,2001,0,0,0,33.48444444,-90.985
Mississippi,Tupelo,Tupelo Regional,TUP,2001,0,0,453,34.25888889,-88.76722222
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,2002,10895,237,563129,32.30972222,-90.07583333
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,2002,10,0,374841,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,2002,1,0,34309,33.45027778,-88.59138889
Mississippi,Meridian,Key Field,MEI,2002,7,0,20935,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,2002,0,0,6739,31.4675,-89.33666667
Mississippi,Greenville,Greenville Municipal,GLH,2002,0,0,1674,33.48444444,-90.985
Mississippi,Laurel,Hesler-Noble Field,LUL,2002,0,0,0,31.66888889,-89.17027778
Mississippi,Greenwood,Greenwood/Leflore,GWO,2002,0,0,0,33.495,-90.08888889
Mississippi,Tupelo,Tupelo Regional,TUP,2002,0,0,4323,34.25888889,-88.76722222
Mississippi,Oxford,University-Oxford,UOX,2003,0,0,246,34.38444444,-89.535
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,2003,7874,175,543828,32.30972222,-90.07583333
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,2003,674,0,396549,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,2003,1,0,34513,33.45027778,-88.59138889
Mississippi,Meridian,Key Field,MEI,2003,5,0,22005,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,2003,0,0,11807,31.4675,-89.33666667
Mississippi,Greenville,Greenville Municipal,GLH,2003,0,0,9523,33.48444444,-90.985
Mississippi,Laurel,Hesler-Noble Field,LUL,2003,0,0,0,31.66888889,-89.17027778
Mississippi,Greenwood,Greenwood/Leflore,GWO,2003,0,0,0,33.495,-90.08888889
Mississippi,Tupelo,Tupelo Regional,TUP,2003,3,0,20130,34.25888889,-88.76722222
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,2004,6365,53,639697,32.30972222,-90.07583333
Mississippi,Columbus,Columbus AFB,CBM,2004,0,0,280,33.64361111,-88.44388889
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,2004,285,0,436126,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,2004,1,0,34280,33.45027778,-88.59138889
Mississippi,Meridian,Key Field,MEI,2004,5,0,27431,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,2004,0,0,15418,31.4675,-89.33666667
Mississippi,Greenville,Greenville Municipal,GLH,2004,128,0,11431,33.48444444,-90.985
Mississippi,Bay St. Louis,Stennis International,UXP,2004,0,0,0,30.36777778,-89.45444444
Mississippi,Jackson,Hawkins Field,HKS,2004,2,0,0,32.33361111,-90.22222222
Mississippi,Tupelo,Tupelo Regional,TUP,2004,0,0,21063,34.25888889,-88.76722222
Mississippi,Biloxi,Keesler AFB,BIX,2005,0,0,0,30.41111111,-88.92361111
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,2005,6770,51,719720,32.30972222,-90.07583333
Mississippi,Hattiesburg,Hattiesburg Municipal,HBG,2005,1,0,0,31.26694444,-89.255
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,2005,260,0,385368,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,2005,0,0,33614,33.45027778,-88.59138889
Mississippi,Meridian,Key Field,MEI,2005,29,1,26569,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,2005,0,0,15402,31.4675,-89.33666667
Mississippi,Greenville,Greenville Municipal,GLH,2005,11,0,10348,33.48444444,-90.985
Mississippi,Bay St. Louis,Stennis International,UXP,2005,8,0,0,30.36777778,-89.45444444
Mississippi,Jackson,Hawkins Field,HKS,2005,0,0,0,32.33361111,-90.22222222
Mississippi,Greenwood,Greenwood/Leflore,GWO,2005,7,0,0,33.495,-90.08888889
Mississippi,Tupelo,Tupelo Regional,TUP,2005,3,0,30313,34.25888889,-88.76722222
Mississippi,Grenada,Grenada Municipal,MS1,2005,1,0,0,33.8325,-89.79833333
Mississippi,Tunica,Tunica Municipal,UTM,2006,0,0,14884,34.68083333,-90.34638889
Mississippi,Biloxi,Keesler AFB,BIX,2006,0,0,43,30.41111111,-88.92361111
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,2006,5000,4,721811,32.30972222,-90.07583333
Mississippi,Columbus,Columbus AFB,CBM,2006,0,0,43,33.64361111,-88.44388889
Mississippi,McComb,McComb/Pike County/John E. Lewis Field,MCB,2006,0,0,4,31.17861111,-90.47166667
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,2006,918,0,392435,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,2006,0,0,26977,33.45027778,-88.59138889
Mississippi,Meridian,Key Field,MEI,2006,1,0,21470,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,2006,5,0,14129,31.4675,-89.33666667
Mississippi,Greenville,Greenville Municipal,GLH,2006,18,0,8790,33.48444444,-90.985
Mississippi,Bay St. Louis,Stennis International,UXP,2006,0,0,46,30.36777778,-89.45444444
Mississippi,Jackson,Hawkins Field,HKS,2006,8,0,0,32.33361111,-90.22222222
Mississippi,Tupelo,Tupelo Regional,TUP,2006,5,0,32008,34.25888889,-88.76722222
Mississippi,Grenada,Grenada Municipal,MS1,2006,3,0,0,33.8325,-89.79833333
Mississippi,Tunica,Tunica Municipal,UTM,2007,0,0,45463,34.68083333,-90.34638889
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,2007,4768,0,717125,32.30972222,-90.07583333
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,2007,85,0,430449,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,2007,0,0,27516,33.45027778,-88.59138889
Mississippi,Meridian,Key Field,MEI,2007,0,0,15408,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,2007,4,0,14666,31.4675,-89.33666667
Mississippi,Greenville,Greenville Municipal,GLH,2007,25,0,8199,33.48444444,-90.985
Mississippi,Jackson,Hawkins Field,HKS,2007,8,0,0,32.33361111,-90.22222222
Mississippi,Greenwood,Greenwood/Leflore,GWO,2007,2,0,0,33.495,-90.08888889
Mississippi,Tupelo,Tupelo Regional,TUP,2007,25,0,28780,34.25888889,-88.76722222
Mississippi,Tunica,Tunica Municipal,UTM,2008,0,0,59523,34.68083333,-90.34638889
Mississippi,Biloxi,Keesler AFB,BIX,2008,0,0,75,30.41111111,-88.92361111
Mississippi,Oxford,University-Oxford,UOX,2008,4,0,0,34.38444444,-89.535
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,2008,4122,2,678451,32.30972222,-90.07583333
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,2008,217,0,487600,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,2008,0,0,35605,33.45027778,-88.59138889
Mississippi,Meridian,Key Field,MEI,2008,0,0,19586,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,2008,3,0,12541,31.4675,-89.33666667
Mississippi,Greenville,Greenville Municipal,GLH,2008,0,0,6190,33.48444444,-90.985
Mississippi,Tupelo,Tupelo Regional,TUP,2008,13,0,15969,34.25888889,-88.76722222
Mississippi,Tunica,Tunica Municipal,UTM,2009,0,0,61215,34.68083333,-90.34638889
Mississippi,Biloxi,Keesler AFB,BIX,2009,0,0,75,30.41111111,-88.92361111
Mississippi,Oxford,University-Oxford,UOX,2009,0,0,4,34.38444444,-89.535
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,2009,3467,0,635089,32.30972222,-90.07583333
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,2009,155,0,395915,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,2009,0,0,36273,33.45027778,-88.59138889
Mississippi,Meridian,Key Field,MEI,2009,0,0,18558,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,2009,0,0,12967,31.4675,-89.33666667
Mississippi,Greenville,Greenville Municipal,GLH,2009,0,0,6242,33.48444444,-90.985
Mississippi,Greenwood,Greenwood/Leflore,GWO,2009,0,0,4,33.495,-90.08888889
Mississippi,Tupelo,Tupelo Regional,TUP,2009,2,0,13313,34.25888889,-88.76722222
Mississippi,Grenada,Grenada Municipal,MS1,2009,42,0,0,33.8325,-89.79833333
Mississippi,Tunica,Tunica Municipal,UTM,2010,0,0,65907,34.68083333,-90.34638889
Mississippi,Biloxi,Keesler AFB,BIX,2010,0,0,0,30.41111111,-88.92361111
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,2010,3907,0,618225,32.30972222,-90.07583333
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,2010,77,1,461979,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,2010,0,0,36326,33.45027778,-88.59138889
Mississippi,Meridian,Key Field,MEI,2010,1,0,16871,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,2010,0,0,13766,31.4675,-89.33666667
Mississippi,Greenville,Greenville Municipal,GLH,2010,17,0,6608,33.48444444,-90.985
Mississippi,Bay St. Louis,Stennis International,UXP,2010,1581,0,118,30.36777778,-89.45444444
Mississippi,Tupelo,Tupelo Regional,TUP,2010,2,0,12745,34.25888889,-88.76722222
Mississippi,Tunica,Tunica Municipal,UTM,2011,7,0,41421,34.68083333,-90.34638889
Mississippi,Biloxi,Keesler AFB,BIX,2011,0,0,0,30.41111111,-88.92361111
Mississippi,Oxford,University-Oxford,UOX,2011,0,0,42,34.38444444,-89.535
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,2011,3478,3,615593,32.30972222,-90.07583333
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,2011,87,0,395268,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,2011,1,0,35651,33.45027778,-88.59138889
Mississippi,Philadelphia,Philadelphia Municipal,MS3,2011,0,0,30,32.79916667,-89.12611111
Mississippi,Meridian,Key Field,MEI,2011,0,0,17948,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,2011,0,0,16095,31.4675,-89.33666667
Mississippi,Greenville,Greenville Municipal,GLH,2011,0,0,7417,33.48444444,-90.985
Mississippi,Jackson,Hawkins Field,HKS,2011,0,0,0,32.33361111,-90.22222222
Mississippi,Greenwood,Greenwood/Leflore,GWO,2011,0,0,4,33.495,-90.08888889
Mississippi,Tupelo,Tupelo Regional,TUP,2011,5,0,12521,34.25888889,-88.76722222
Mississippi,Tunica,Tunica Municipal,UTM,2012,0,0,40679,34.68083333,-90.34638889
Mississippi,Oxford,University-Oxford,UOX,2012,0,0,89,34.38444444,-89.535
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,2012,3340,0,611507,32.30972222,-90.07583333
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,2012,826,2,394022,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,2012,0,0,38287,33.45027778,-88.59138889
Mississippi,Meridian,Key Field,MEI,2012,0,0,12681,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,2012,3,0,12583,31.4675,-89.33666667
Mississippi,Greenville,Greenville Municipal,GLH,2012,0,0,4388,33.48444444,-90.985
Mississippi,Bay St. Louis,Stennis International,UXP,2012,0,0,305,30.36777778,-89.45444444
Mississippi,Jackson,Hawkins Field,HKS,2012,9,0,0,32.33361111,-90.22222222
Mississippi,Tupelo,Tupelo Regional,TUP,2012,1,0,6861,34.25888889,-88.76722222
Mississippi,Tunica,Tunica Municipal,UTM,2013,0,0,38161,34.68083333,-90.34638889
Mississippi,Oxford,University-Oxford,UOX,2013,0,0,2,34.38444444,-89.535
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,2013,3347,0,595720,32.30972222,-90.07583333
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,2013,290,3,369395,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,2013,0,0,41034,33.45027778,-88.59138889
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,2013,3,0,4759,31.4675,-89.33666667
Mississippi,Greenville,Greenville Municipal,GLH,2013,0,0,187,33.48444444,-90.985
Mississippi,Jackson,Hawkins Field,HKS,2013,6,0,0,32.33361111,-90.22222222
Mississippi,Natchez,Hardy-Anders Field Natchez-Adams County,HEZ,2013,19,0,0,31.61472222,-91.29638889
Mississippi,Tupelo,Tupelo Regional,TUP,2013,0,0,597,34.25888889,-88.76722222
Mississippi,Tunica,Tunica Municipal,UTM,2014,0,0,31003,34.68083333,-90.34638889
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,2014,3233,1,537764,32.30972222,-90.07583333
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,2014,75,0,325421,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,2014,0,0,38611,33.45027778,-88.59138889
Mississippi,Meridian,Key Field,MEI,2014,0,0,3671,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,2014,5,0,4036,31.4675,-89.33666667
Mississippi,Greenville,Greenville Municipal,GLH,2014,0,0,119,33.48444444,-90.985
Mississippi,Jackson,Hawkins Field,HKS,2014,1,0,0,32.33361111,-90.22222222
Mississippi,Greenwood,Greenwood/Leflore,GWO,2014,0,0,3,33.495,-90.08888889
Mississippi,Tupelo,Tupelo Regional,TUP,2014,9,0,839,34.25888889,-88.76722222
Mississippi,Tunica,Tunica Municipal,UTM,2015,0,0,9208,34.68083333,-90.34638889
Mississippi,Oxford,University-Oxford,UOX,2015,0,0,45,34.38444444,-89.535
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,2015,3161,0,497024,32.30972222,-90.07583333
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,2015,45,0,316864,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,2015,2,0,38603,33.45027778,-88.59138889
Mississippi,Meridian,Key Field,MEI,2015,0,0,24685,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,2015,4,0,12947,31.4675,-89.33666667
Mississippi,Greenville,Greenville Municipal,GLH,2015,6,0,107,33.48444444,-90.985
Mississippi,Bay St. Louis,Stennis International,UXP,2015,0,0,63,30.36777778,-89.45444444
Mississippi,Jackson,Hawkins Field,HKS,2015,0,0,0,32.33361111,-90.22222222
Mississippi,Olive Branch,Olive Branch Airport,OLV,2015,0,0,0,34.97888889,-89.78694444
Mississippi,Tupelo,Tupelo Regional,TUP,2015,3,0,912,34.25888889,-88.76722222
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,2016,3212,86,490014,32.30972222,-90.07583333
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,2016,224,1,303715,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,2016,2,0,40388,33.45027778,-88.59138889
Mississippi,Meridian,Key Field,MEI,2016,7,0,26359,32.33722222,-88.74916667
Mississippi,Hattiesburg/Laurel,Hattiesburg-Laurel Regional,PIB,2016,0,0,12365,31.4675,-89.33666667
Mississippi,Greenville,Greenville Municipal,GLH,2016,0,0,100,33.48444444,-90.985
Mississippi,Bay St. Louis,Stennis International,UXP,2016,8,0,44,30.36777778,-89.45444444
Mississippi,Greenwood,Greenwood/Leflore,GWO,2016,0,0,5,33.495,-90.08888889
Mississippi,Tupelo,Tupelo Regional,TUP,2016,0,0,1432,34.25888889,-88.76722222
Mississippi,Oxford,University-Oxford,UOX,2017,0,0,45,34.38444444,-89.535
Mississippi,Jackson/Vicksburg,Allen C Thompson Field,JAN,2017,3571,21,460836,32.30972222,-90.07583333
Mississippi,Clarksdale,Fletcher Field,CKM,2017,0,0,1,34.29972222,-90.51222222
Mississippi,Gulfport/Biloxi,Gulfport-Biloxi International,GPT,2017,290,0,324564,30.40611111,-89.07027778
Mississippi,Columbus,Golden Triangle Regional,GTR,2017,2,0,41603,33.45027778,-88.59138889
