State,City,Airport,Code,Year,Freight tons,Mail tons,Passengers,Latitude,Longitude
Puerto Rico,Mayaguez,Eugenio Maria de Hostos,MAZ,1990,0,0,30011,18.25777778,-67.14861111
Puerto Rico,San Juan,Luis Munoz Marin International,SJU,1990,98325840,9833123,3798879,18.44138889,-66.00222222
Puerto Rico,Ponce,Mercedita,PSE,1990,0,9230,12677,18.00972222,-66.56138889
Puerto Rico,Aguadilla,Rafael Hernandez,BQN,1990,7677720,0,9473,18.495,-67.12944444
Puerto Rico,Ceiba,Roosevelt Roads NAS,NRR,1990,0,0,447,18.24972222,-65.63555556
Puerto Rico,Arecibo,Arecibo Airport,ARE,1991,1,0,0,18.45,-66.67583333
Puerto Rico,Aguadilla,Rafael Hernandez,BQN,1991,10429,0,45607,18.495,-67.12944444
Puerto Rico,Mayaguez,Eugenio Maria de Hostos,MAZ,1991,0,0,55961,18.25777778,-67.14861111
Puerto Rico,Ponce,Mercedita,PSE,1991,552,3,41760,18.00972222,-66.56138889
Puerto Rico,San Juan,Luis Munoz Marin International,SJU,1991,79167,9479,3774428,18.44138889,-66.00222222
Puerto Rico,San Juan,Isla Grande,SIG,1991,0,0,0,18.45888889,-66.10277778
Puerto Rico,Ceiba,Roosevelt Roads NAS,NRR,1991,0,0,700,18.24972222,-65.63555556
Puerto Rico,Arecibo,Arecibo Airport,ARE,1992,0,0,0,18.45,-66.67583333
Puerto Rico,Aguadilla,Rafael Hernandez,BQN,1992,9206,0,88777,18.495,-67.12944444
Puerto Rico,Mayaguez,Eugenio Maria de Hostos,MAZ,1992,0,0,39222,18.25777778,-67.14861111
Puerto Rico,Ponce,Mercedita,PSE,1992,572,0,37817,18.00972222,-66.56138889
Puerto Rico,San Juan,Luis Munoz Marin International,SJU,1992,70199,3303,3991597,18.44138889,-66.00222222
Puerto Rico,San Juan,Isla Grande,SIG,1992,0,0,0,18.45888889,-66.10277778
Puerto Rico,Ceiba,Roosevelt Roads NAS,NRR,1992,0,0,844,18.24972222,-65.63555556
Puerto Rico,Aguadilla,Rafael Hernandez,BQN,1993,9044,0,104580,18.495,-67.12944444
Puerto Rico,Mayaguez,Eugenio Maria de Hostos,MAZ,1993,0,0,37469,18.25777778,-67.14861111
Puerto Rico,Ponce,Mercedita,PSE,1993,662,0,56673,18.00972222,-66.56138889
Puerto Rico,San Juan,Luis Munoz Marin International,SJU,1993,78215,4303,4150438,18.44138889,-66.00222222
Puerto Rico,San Juan,Isla Grande,SIG,1993,0,0,0,18.45888889,-66.10277778
Puerto Rico,Ceiba,Roosevelt Roads NAS,NRR,1993,0,0,2383,18.24972222,-65.63555556
Puerto Rico,Aguadilla,Rafael Hernandez,BQN,1994,8115,0,124524,18.495,-67.12944444
Puerto Rico,Mayaguez,Eugenio Maria de Hostos,MAZ,1994,0,0,30477,18.25777778,-67.14861111
Puerto Rico,Ponce,Mercedita,PSE,1994,711,0,43716,18.00972222,-66.56138889
Puerto Rico,San Juan,Luis Munoz Marin International,SJU,1994,100509,4442,4414758,18.44138889,-66.00222222
Puerto Rico,Ceiba,Roosevelt Roads NAS,NRR,1994,39,0,1392,18.24972222,-65.63555556
Puerto Rico,Humacao,Humacao Airport,HUC,1994,0,0,63,18.14,-65.80111111
Puerto Rico,Arecibo,Arecibo Airport,ARE,1995,2,0,0,18.45,-66.67583333
Puerto Rico,Humacao,Palmas del Mar Airstrip,PPD,1995,0,0,172,18.15,-65.83333333
Puerto Rico,Aguadilla,Rafael Hernandez,BQN,1995,9394,0,141149,18.495,-67.12944444
Puerto Rico,Mayaguez,Eugenio Maria de Hostos,MAZ,1995,0,0,24804,18.25777778,-67.14861111
Puerto Rico,Ponce,Mercedita,PSE,1995,769,0,33899,18.00972222,-66.56138889
Puerto Rico,San Juan,Luis Munoz Marin International,SJU,1995,104063,6335,4452443,18.44138889,-66.00222222
Puerto Rico,San Juan,Isla Grande,SIG,1995,81,0,0,18.45888889,-66.10277778
Puerto Rico,Ceiba,Roosevelt Roads NAS,NRR,1995,11,0,234,18.24972222,-65.63555556
Puerto Rico,Aguadilla,Rafael Hernandez,BQN,1996,13430,0,77446,18.495,-67.12944444
Puerto Rico,Mayaguez,Eugenio Maria de Hostos,MAZ,1996,0,0,36982,18.25777778,-67.14861111
Puerto Rico,Ponce,Mercedita,PSE,1996,512,0,36962,18.00972222,-66.56138889
Puerto Rico,San Juan,Luis Munoz Marin International,SJU,1996,115810,8022,4549722,18.44138889,-66.00222222
Puerto Rico,San Juan,Isla Grande,SIG,1996,8,0,0,18.45888889,-66.10277778
Puerto Rico,Ceiba,Roosevelt Roads NAS,NRR,1996,4,0,1140,18.24972222,-65.63555556
Puerto Rico,Aguadilla,Rafael Hernandez,BQN,1997,21034,0,48359,18.495,-67.12944444
Puerto Rico,Mayaguez,Eugenio Maria de Hostos,MAZ,1997,0,0,29448,18.25777778,-67.14861111
Puerto Rico,Ponce,Mercedita,PSE,1997,22,0,31803,18.00972222,-66.56138889
Puerto Rico,San Juan,Luis Munoz Marin International,SJU,1997,121228,7280,4725496,18.44138889,-66.00222222
Puerto Rico,Ceiba,Roosevelt Roads NAS,NRR,1997,5,0,273,18.24972222,-65.63555556
Puerto Rico,Aguadilla,Rafael Hernandez,BQN,1998,24461,5,38202,18.495,-67.12944444
Puerto Rico,Mayaguez,Eugenio Maria de Hostos,MAZ,1998,0,0,25137,18.25777778,-67.14861111
Puerto Rico,Ponce,Mercedita,PSE,1998,57,0,14320,18.00972222,-66.56138889
Puerto Rico,San Juan,Luis Munoz Marin International,SJU,1998,89056,7760,5178870,18.44138889,-66.00222222
Puerto Rico,San Juan,Isla Grande,SIG,1998,0,0,0,18.45888889,-66.10277778
