State,City,Airport,Code,Year,Freight tons,Mail tons,Passengers,Latitude,Longitude
Tennessee,Chattanooga,Lovell Field,CHA,1990,614803,394643,240057,35.03638889,-85.20361111
Tennessee,Knoxville,McGhee Tyson,TYS,1990,1937665,3283081,476796,35.81222222,-83.9925
Tennessee,Memphis,Memphis International,MEM,1990,28193014,25832401,3898234,35.04972222,-89.97861111
Tennessee,Nashville,Nashville International,BNA,1990,12724668,15645794,3404216,36.12666667,-86.68194444
Tennessee,Bristol/Johnson City/Kingsport,Tri-Cities Regional TN/VA,TRI,1990,173246,1090084,119566,36.47611111,-82.40638889
Tennessee,Memphis,Memphis International,MEM,1991,694502,15136,3502039,35.04972222,-89.97861111
Tennessee,Smyrna,Smyrna Airport,MQY,1991,0,0,0,36.00888889,-86.52
Tennessee,Millington,Millington Regional Jetport,NQA,1991,0,0,0,35.35666667,-89.87027778
Tennessee,Bristol/Johnson City/Kingsport,Tri-Cities Regional TN/VA,TRI,1991,176,448,137599,36.47611111,-82.40638889
Tennessee,Jackson,McKellar Field,MKL,1991,2,0,0,35.60138889,-88.91527778
Tennessee,Knoxville,McGhee Tyson,TYS,1991,10431,1271,497174,35.81222222,-83.9925
Tennessee,Nashville,Nashville International,BNA,1991,8219,8521,3903918,36.12666667,-86.68194444
Tennessee,Chattanooga,Lovell Field,CHA,1991,1039,65,201933,35.03638889,-85.20361111
Tennessee,Memphis,Memphis International,MEM,1992,783968,15439,3338772,35.04972222,-89.97861111
Tennessee,Smyrna,Smyrna Airport,MQY,1992,4,0,0,36.00888889,-86.52
Tennessee,Millington,Millington Regional Jetport,NQA,1992,0,0,650,35.35666667,-89.87027778
Tennessee,Bristol/Johnson City/Kingsport,Tri-Cities Regional TN/VA,TRI,1992,212,494,134396,36.47611111,-82.40638889
Tennessee,Jackson,McKellar Field,MKL,1992,0,0,0,35.60138889,-88.91527778
Tennessee,Knoxville,McGhee Tyson,TYS,1992,11391,1506,537430,35.81222222,-83.9925
Tennessee,Nashville,Nashville International,BNA,1992,11204,12243,4469736,36.12666667,-86.68194444
Tennessee,Chattanooga,Lovell Field,CHA,1992,1572,26,213917,35.03638889,-85.20361111
Tennessee,Morristown,Moore-Murrell,MOR,1992,1,0,0,36.17944444,-83.37583333
Tennessee,Tullahoma,Arnold AFB,TUH,1993,2,0,0,35.3925,-86.08583333
Tennessee,Cookeville,Putnam County,UXW,1993,1,0,0,36.19333333,-85.48694444
Tennessee,Greeneville,Municipal,GCY,1993,0,0,0,36.19138889,-82.81666667
Tennessee,Memphis,Memphis International,MEM,1993,806283,16592,3238706,35.04972222,-89.97861111
Tennessee,Smyrna,Smyrna Airport,MQY,1993,0,0,0,36.00888889,-86.52
Tennessee,Millington,Millington Regional Jetport,NQA,1993,0,0,118,35.35666667,-89.87027778
Tennessee,Bristol/Johnson City/Kingsport,Tri-Cities Regional TN/VA,TRI,1993,313,562,152138,36.47611111,-82.40638889
Tennessee,Jackson,McKellar Field,MKL,1993,0,0,103,35.60138889,-88.91527778
Tennessee,Knoxville,McGhee Tyson,TYS,1993,12586,1470,561443,35.81222222,-83.9925
Tennessee,Nashville,Nashville International,BNA,1993,10199,11506,3815882,36.12666667,-86.68194444
Tennessee,Chattanooga,Lovell Field,CHA,1993,1595,23,234834,35.03638889,-85.20361111
Tennessee,Clarksville,Outlaw Field,CKV,1993,1,0,0,36.62083333,-87.41444444
Tennessee,Greeneville,Municipal,GCY,1994,0,0,0,36.19138889,-82.81666667
Tennessee,Memphis,Memphis International,MEM,1994,923977,18458,3459729,35.04972222,-89.97861111
Tennessee,Smyrna,Smyrna Airport,MQY,1994,57,0,0,36.00888889,-86.52
Tennessee,Millington,Millington Regional Jetport,NQA,1994,107,0,106,35.35666667,-89.87027778
Tennessee,Bristol/Johnson City/Kingsport,Tri-Cities Regional TN/VA,TRI,1994,881,652,156311,36.47611111,-82.40638889
Tennessee,Jackson,McKellar Field,MKL,1994,6,0,0,35.60138889,-88.91527778
Tennessee,Knoxville,McGhee Tyson,TYS,1994,11964,1266,541215,35.81222222,-83.9925
Tennessee,Nashville,Nashville International,BNA,1994,14876,10513,3583328,36.12666667,-86.68194444
Tennessee,Chattanooga,Lovell Field,CHA,1994,1744,20,211308,35.03638889,-85.20361111
Tennessee,Columbia,Maury County,MRC,1994,0,0,0,35.55444444,-87.18027778
Tennessee,Memphis,Memphis International,MEM,1995,951029,21714,3763270,35.04972222,-89.97861111
Tennessee,Smyrna,Smyrna Airport,MQY,1995,16,0,0,36.00888889,-86.52
Tennessee,Millington,Millington Regional Jetport,NQA,1995,0,0,165,35.35666667,-89.87027778
Tennessee,Bristol/Johnson City/Kingsport,Tri-Cities Regional TN/VA,TRI,1995,997,803,166445,36.47611111,-82.40638889
Tennessee,Jackson,McKellar Field,MKL,1995,6,0,0,35.60138889,-88.91527778
Tennessee,Knoxville,McGhee Tyson,TYS,1995,8745,1104,577903,35.81222222,-83.9925
Tennessee,Nashville,Nashville International,BNA,1995,10883,8808,3153796,36.12666667,-86.68194444
Tennessee,Chattanooga,Lovell Field,CHA,1995,1553,16,207114,35.03638889,-85.20361111
Tennessee,Memphis,Memphis International,MEM,1996,1010293,24051,3944376,35.04972222,-89.97861111
Tennessee,Smyrna,Smyrna Airport,MQY,1996,4,0,97,36.00888889,-86.52
Tennessee,Millington,Millington Regional Jetport,NQA,1996,39,0,515,35.35666667,-89.87027778
Tennessee,Bristol/Johnson City/Kingsport,Tri-Cities Regional TN/VA,TRI,1996,819,630,156537,36.47611111,-82.40638889
Tennessee,Jackson,McKellar Field,MKL,1996,22,0,374,35.60138889,-88.91527778
Tennessee,Knoxville,McGhee Tyson,TYS,1996,9088,1307,601472,35.81222222,-83.9925
Tennessee,Crossville,Crossville Memorial-Whitson Field,CSV,1996,0,0,0,35.95111111,-85.08472222
Tennessee,Nashville,Nashville International,BNA,1996,10536,8381,3254956,36.12666667,-86.68194444
Tennessee,Chattanooga,Lovell Field,CHA,1996,1241,8,177262,35.03638889,-85.20361111
Tennessee,Columbia,Maury County,MRC,1996,7,0,0,35.55444444,-87.18027778
Tennessee,Portland,Portland Municipal,JZI,1997,1,0,0,36.59277778,-86.47666667
Tennessee,Memphis,Memphis International,MEM,1997,1215086,30459,4157306,35.04972222,-89.97861111
Tennessee,Smyrna,Smyrna Airport,MQY,1997,0,0,0,36.00888889,-86.52
Tennessee,Millington,Millington Regional Jetport,NQA,1997,0,0,0,35.35666667,-89.87027778
Tennessee,Bristol/Johnson City/Kingsport,Tri-Cities Regional TN/VA,TRI,1997,408,541,153626,36.47611111,-82.40638889
Tennessee,Jackson,McKellar Field,MKL,1997,12,0,0,35.60138889,-88.91527778
Tennessee,Knoxville,McGhee Tyson,TYS,1997,15648,1468,599948,35.81222222,-83.9925
Tennessee,Nashville,Nashville International,BNA,1997,10344,8419,3526054,36.12666667,-86.68194444
Tennessee,Chattanooga,Lovell Field,CHA,1997,1223,6,205422,35.03638889,-85.20361111
Tennessee,Columbia,Maury County,MRC,1997,3,0,0,35.55444444,-87.18027778
Tennessee,Morristown,Moore-Murrell,MOR,1997,2,0,0,36.17944444,-83.37583333
Tennessee,Greeneville,Municipal,GCY,1998,0,0,0,36.19138889,-82.81666667
Tennessee,Paris,Henry County,PHT,1998,0,0,0,36.33361111,-88.38333333
Tennessee,Shelbyville/Tullahoma,Bomar Field-Shelbyville Municipal,SYI,1998,1,0,0,35.56083333,-86.4425
Tennessee,Memphis,Memphis International,MEM,1998,1260776,22352,4075300,35.04972222,-89.97861111
Tennessee,Smyrna,Smyrna Airport,MQY,1998,3,0,0,36.00888889,-86.52
Tennessee,Bristol/Johnson City/Kingsport,Tri-Cities Regional TN/VA,TRI,1998,301,313,161716,36.47611111,-82.40638889
Tennessee,Jackson,McKellar Field,MKL,1998,1,0,0,35.60138889,-88.91527778
Tennessee,Knoxville,McGhee Tyson,TYS,1998,16997,4223,655276,35.81222222,-83.9925
Tennessee,Crossville,Crossville Memorial-Whitson Field,CSV,1998,1,0,0,35.95111111,-85.08472222
Tennessee,Nashville,Nashville International,BNA,1998,10133,7713,3776545,36.12666667,-86.68194444
Tennessee,Chattanooga,Lovell Field,CHA,1998,1238,3,190027,35.03638889,-85.20361111
Tennessee,Columbia,Maury County,MRC,1998,2,0,0,35.55444444,-87.18027778
Tennessee,Morristown,Moore-Murrell,MOR,1998,2,0,0,36.17944444,-83.37583333
Tennessee,Greeneville,Municipal,GCY,1999,0,0,0,36.19138889,-82.81666667
Tennessee,Shelbyville/Tullahoma,Bomar Field-Shelbyville Municipal,SYI,1999,19,0,0,35.56083333,-86.4425
Tennessee,Memphis,Memphis International,MEM,1999,1307418,19075,4533738,35.04972222,-89.97861111
Tennessee,Union City,Everett-Stewart Regional,UCY,1999,4,0,0,36.38027778,-88.98555556
Tennessee,Smyrna,Smyrna Airport,MQY,1999,47,0,519,36.00888889,-86.52
Tennessee,Bristol/Johnson City/Kingsport,Tri-Cities Regional TN/VA,TRI,1999,406,230,163127,36.47611111,-82.40638889
Tennessee,Jackson,McKellar Field,MKL,1999,12,0,0,35.60138889,-88.91527778
Tennessee,Knoxville,McGhee Tyson,TYS,1999,16665,7636,713820,35.81222222,-83.9925
Tennessee,Crossville,Crossville Memorial-Whitson Field,CSV,1999,8,0,0,35.95111111,-85.08472222
Tennessee,Springfield,Springfield Robertson County,DQG,1999,2,0,0,36.53722222,-86.92055556
Tennessee,Nashville,Nashville International,BNA,1999,14198,8507,4064137,36.12666667,-86.68194444
Tennessee,Chattanooga,Lovell Field,CHA,1999,1341,0,196359,35.03638889,-85.20361111
Tennessee,Athens,McMinn County,MMI,1999,57,0,0,35.39666667,-84.56277778
Tennessee,Columbia,Maury County,MRC,1999,8,0,0,35.55444444,-87.18027778
Tennessee,Clarksville,Outlaw Field,CKV,1999,5,0,0,36.62083333,-87.41444444
Tennessee,Morristown,Moore-Murrell,MOR,1999,16,0,0,36.17944444,-83.37583333
Tennessee,Greeneville,Municipal,GCY,2000,0,0,0,36.19138889,-82.81666667
Tennessee,Paris,Henry County,PHT,2000,2,0,0,36.33361111,-88.38333333
Tennessee,Shelbyville/Tullahoma,Bomar Field-Shelbyville Municipal,SYI,2000,4,0,0,35.56083333,-86.4425
Tennessee,Memphis,Memphis International,MEM,2000,1356003,20977,4993371,35.04972222,-89.97861111
Tennessee,Smyrna,Smyrna Airport,MQY,2000,52,0,0,36.00888889,-86.52
Tennessee,Millington,Millington Regional Jetport,NQA,2000,0,0,141,35.35666667,-89.87027778
Tennessee,Bristol/Johnson City/Kingsport,Tri-Cities Regional TN/VA,TRI,2000,394,268,176188,36.47611111,-82.40638889
Tennessee,Jackson,McKellar Field,MKL,2000,10,0,42,35.60138889,-88.91527778
Tennessee,Knoxville,McGhee Tyson,TYS,2000,17629,7608,740855,35.81222222,-83.9925
Tennessee,Crossville,Crossville Memorial-Whitson Field,CSV,2000,6,0,0,35.95111111,-85.08472222
Tennessee,Nashville,Nashville International,BNA,2000,18206,9018,4365803,36.12666667,-86.68194444
Tennessee,Chattanooga,Lovell Field,CHA,2000,1575,1,231348,35.03638889,-85.20361111
