State,City,Airport,Code,Year,Freight tons,Mail tons,Passengers,Latitude,Longitude
West Virginia,Ashland,Tri-State/Milton J. Ferguson Field,HTS,1990,52849,309761,61856,38.36694444,-82.55611111
West Virginia,Charleston/Dunbar,Yeager,CRW,1990,167257,316443,172197,38.37277778,-81.59305556
West Virginia,Lewisburg,Greenbrier Valley,LWB,1991,0,0,1841,37.85972222,-80.39861111
West Virginia,Morgantown,Morgantown Municipal-Walter L. Bill Hart Field,MGW,1991,210,0,0,39.64277778,-79.91583333
West Virginia,Parkersburg,Marietta Mid-Ohio Valley Regional,PKB,1991,206,0,0,39.34555556,-81.43888889
West Virginia,Beckley,Raleigh County Memorial,BKW,1991,20,0,288,37.78194444,-81.12416667
West Virginia,Charleston/Dunbar,Yeager,CRW,1991,433,136,156775,38.37277778,-81.59305556
West Virginia,Ashland,Tri-State/Milton J. Ferguson Field,HTS,1991,385,46,55604,38.36694444,-82.55611111
West Virginia,Lewisburg,Greenbrier Valley,LWB,1992,0,0,3611,37.85972222,-80.39861111
West Virginia,Morgantown,Morgantown Municipal-Walter L. Bill Hart Field,MGW,1992,64,0,0,39.64277778,-79.91583333
West Virginia,Parkersburg,Marietta Mid-Ohio Valley Regional,PKB,1992,218,0,180,39.34555556,-81.43888889
West Virginia,Beckley,Raleigh County Memorial,BKW,1992,25,0,337,37.78194444,-81.12416667
West Virginia,Clarksburg/Fairmont,Benedum,CKB,1992,32,0,0,39.29555556,-80.22944444
West Virginia,Charleston/Dunbar,Yeager,CRW,1992,479,146,144786,38.37277778,-81.59305556
West Virginia,Ashland,Tri-State/Milton J. Ferguson Field,HTS,1992,418,23,45828,38.36694444,-82.55611111
West Virginia,Lewisburg,Greenbrier Valley,LWB,1993,0,0,1431,37.85972222,-80.39861111
West Virginia,Morgantown,Morgantown Municipal-Walter L. Bill Hart Field,MGW,1993,197,0,30,39.64277778,-79.91583333
West Virginia,Parkersburg,Marietta Mid-Ohio Valley Regional,PKB,1993,311,0,166,39.34555556,-81.43888889
West Virginia,Beckley,Raleigh County Memorial,BKW,1993,5,0,258,37.78194444,-81.12416667
West Virginia,Clarksburg/Fairmont,Benedum,CKB,1993,1,0,0,39.29555556,-80.22944444
West Virginia,Charleston/Dunbar,Yeager,CRW,1993,489,136,136594,38.37277778,-81.59305556
West Virginia,Ashland,Tri-State/Milton J. Ferguson Field,HTS,1993,413,5,44749,38.36694444,-82.55611111
West Virginia,Lewisburg,Greenbrier Valley,LWB,1994,0,0,1005,37.85972222,-80.39861111
West Virginia,Princeton/Bluefield,Mercer County,BLF,1994,75,0,98,37.29583333,-81.20805556
West Virginia,Morgantown,Morgantown Municipal-Walter L. Bill Hart Field,MGW,1994,199,0,22,39.64277778,-79.91583333
West Virginia,Parkersburg,Marietta Mid-Ohio Valley Regional,PKB,1994,394,0,120,39.34555556,-81.43888889
West Virginia,Beckley,Raleigh County Memorial,BKW,1994,23,0,330,37.78194444,-81.12416667
West Virginia,Clarksburg/Fairmont,Benedum,CKB,1994,0,0,0,39.29555556,-80.22944444
West Virginia,Charleston/Dunbar,Yeager,CRW,1994,642,134,162206,38.37277778,-81.59305556
West Virginia,Ashland,Tri-State/Milton J. Ferguson Field,HTS,1994,436,1,45341,38.36694444,-82.55611111
West Virginia,Lewisburg,Greenbrier Valley,LWB,1995,0,0,3993,37.85972222,-80.39861111
West Virginia,Princeton/Bluefield,Mercer County,BLF,1995,49,0,0,37.29583333,-81.20805556
West Virginia,Morgantown,Morgantown Municipal-Walter L. Bill Hart Field,MGW,1995,202,0,10803,39.64277778,-79.91583333
West Virginia,Parkersburg,Marietta Mid-Ohio Valley Regional,PKB,1995,333,0,16293,39.34555556,-81.43888889
West Virginia,Beckley,Raleigh County Memorial,BKW,1995,27,0,410,37.78194444,-81.12416667
West Virginia,Clarksburg/Fairmont,Benedum,CKB,1995,0,0,9539,39.29555556,-80.22944444
West Virginia,Charleston/Dunbar,Yeager,CRW,1995,669,85,151180,38.37277778,-81.59305556
West Virginia,Ashland,Tri-State/Milton J. Ferguson Field,HTS,1995,494,0,20299,38.36694444,-82.55611111
West Virginia,Martinsburg,Martinsburg Municipal,MRB,1995,2,0,57,39.40166667,-77.985
West Virginia,Lewisburg,Greenbrier Valley,LWB,1996,0,0,6589,37.85972222,-80.39861111
West Virginia,Elkins,Elkins-Randolph County-Jennings Randolph Field,EKN,1996,1,0,0,38.88944444,-79.85777778
