State,City,Airport,Code,Year,Freight tons,Mail tons,Passengers,Latitude,Longitude
Texas,Abilene,Abilene Regional,ABI,1990,0,0,0,32.41111111,-99.68166667
Texas,Amarillo,Amarillo International,AMA,1990,630841,1562364,434882,35.22722222,-101.7219444
Texas,Brownsville,Brownsville South Padre Island International,BRO,1990,8105,0,0,25.90638889,-97.42555556
Texas,Corpus Christi,Corpus Christi International,CRP,1990,596609,1278949,423410,27.77,-97.50083333
Texas,Corpus Christi,Corpus Christi NAS,NGP,1990,14389,0,0,27.69277778,-97.29111111
Texas,Dallas,Dallas Love Field,DAL,1990,4430595,485729,2879758,32.84694444,-96.85138889
Texas,Dallas/Fort Worth,Dallas/Fort Worth International,DFW,1990,259588049,173292772,23079416,32.89638889,-97.04111111
Texas,El Paso,El Paso International,ELP,1990,4814454,3520163,1671244,31.80666667,-106.3772222
Texas,Houston,Ellington Field,EFD,1990,1305400,2904,19025,29.60722222,-95.15861111
Texas,Houston,Houston Intercontinental,IAH,1990,150524352,42120094,7810791,29.98333333,-95.34
Texas,Laredo,Laredo International,LRD,1990,18307,0,0,27.54472222,-99.46111111
Texas,Lubbock,Lubbock Regional,LBB,1990,663763,1093466,610986,33.66222222,-101.8227778
Texas,Mission/McAllen/Edinburg,McAllen Miller International,MFE,1990,1570187,648963,213185,26.17694444,-98.23972222
Texas,Midland/Odessa,Midland Regional Air Trml,MAF,1990,602271,601205,580654,31.94083333,-102.2013889
Texas,Austin,Robert Mueller Municipal,AUS,1990,4417592,7878981,2052435,30.29805556,-97.70138889
Texas,San Antonio,San Antonio International,SAT,1990,13167129,15169588,2658369,29.53333333,-98.46944444
Texas,Harlingen/San Benito,Valley International,HRL,1990,2791959,18037,529042,26.22805556,-97.65222222
Texas,Houston,William P Hobby,HOU,1990,7617672,1580840,3966079,29.645,-95.27861111
Texas,Dallas/Fort Worth,Dallas/Fort Worth International,DFW,1991,179673,86223,22834443,32.89638889,-97.04111111
Texas,El Paso,El Paso International,ELP,1991,16476,1692,1670885,31.80666667,-106.3772222
Texas,Houston,William P Hobby,HOU,1991,4436,502,3766335,29.645,-95.27861111
Texas,Houston,Houston Intercontinental,IAH,1991,76235,18929,7850050,29.98333333,-95.34
Texas,Brownsville,Brownsville South Padre Island International,BRO,1991,1418,0,3,25.90638889,-97.42555556
Texas,Abilene,Dyess AFB,DYS,1991,16,0,0,32.42,-99.85666667
Texas,Houston,Ellington Field,EFD,1991,9967,1,5690,29.60722222,-95.15861111
Texas,Waco,TSTC Waco,CNW,1991,0,0,0,31.63666667,-97.07222222
Texas,Lubbock,Lubbock Regional,LBB,1991,6887,513,543095,33.66222222,-101.8227778
Texas,Fort Worth,Carswell AFB,FWH,1991,20,0,0,32.76888889,-97.44111111
Texas,Brownwood,Brownwood Regional,BWD,1991,352,0,0,31.79472222,-98.95666667
